X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8476453.79168109,5320965.09431449,2024/12/25 00:00:00+00,830,900,700 E LAUREL ST     ,,From Motor Vehicle,LARCENY,43.059055985,-76.145279962,6761
-8476434.99716618,5320362.78973192,2024/02/16 00:00:00+00,1400,730,700 E WILLOW ST   ,,From Building,BURGLARY,43.0551026050001,-76.1451111279999,6762
-8481272.54404624,5320309.58928126,2024/07/25 00:00:00+00,200,1200,700 EMERSON AV   ,,Of Bicycle,MV THEFT,43.0547533980001,-76.1885675509999,6763
-8476434.99716618,5320362.78973192,2024/02/24 00:00:00+00,2230,1030,700 E WILLOW ST   ,,From Building,BURGLARY,43.0551026050001,-76.1451111279999,6764
-8476092.88899389,5319696.77539424,2024/01/09 00:00:00+00,1501,1501,700 ERIE BLVD E ,Yes,Motor Vehicle,MV THEFT,43.050730753,-76.142037918,6765
-8476092.88899389,5319696.77539424,2024/07/22 00:00:00+00,437,1604,700 ERIE BLVD E ,,All Other,LARCENY,43.050730753,-76.142037918,6766
-8476092.88899389,5319696.77539424,2024/05/13 00:00:00+00,1730,1830,700 ERIE BLVD E ,,From Motor Vehicle,LARCENY,43.050730753,-76.142037918,6767
-8476092.88899389,5319696.77539424,2024/12/11 00:00:00+00,1356,1356,700 Erie Blvd E,,Of Bicycle,MV THEFT,43.050730753,-76.142037918,6768
-8476092.88899389,5319696.77539424,2024/10/30 00:00:00+00,742,742,700 ERIE BLVD E ,,Of Bicycle,MV THEFT,43.050730753,-76.142037918,6769
-8476092.88899389,5319696.77539424,2024/04/15 00:00:00+00,3,3,700 ERIE BLVD E,Yes,,MURDER,43.050730753,-76.142037918,6770
-8476092.88899389,5319696.77539424,2024/04/03 00:00:00+00,300,300,700 ERIE BLVD E ,,Of Bicycle,MV THEFT,43.050730753,-76.142037918,6771
-8476092.88899389,5319696.77539424,2024/02/26 00:00:00+00,0,1927,700 ERIE BLVD E ,Yes,All Other,LARCENY,43.050730753,-76.142037918,6772
-8478800.98195746,5319393.21528121,2024/09/28 00:00:00+00,2000,2030,700 ERIE BLVD W ,,From Building,LARCENY,43.04873802,-76.166365131,6773
-8478800.98195746,5319393.21528121,2024/04/22 00:00:00+00,1145,1145,700 ERIE BLVD W ,,All Other,LARCENY,43.04873802,-76.166365131,6774
-8478800.98195746,5319393.21528121,2024/04/19 00:00:00+00,218,218,700 ERIE BLVD W ,,From Building,BURGLARY,43.04873802,-76.166365131,6775
-8473073.58647511,5316931.56773501,2024/06/23 00:00:00+00,1240,840,700 FELLOWS AVE    ,,From Building,LARCENY,43.032576041,-76.114915062,6776
-8478800.98195746,5319393.21528121,2024/09/07 00:00:00+00,0,1500,700 ERIE BLVD W ,,All Other,LARCENY,43.04873802,-76.166365131,6777
-8481661.64329255,5319355.59186369,2024/04/02 00:00:00+00,10,150,700 HAMILTON ST     ,,Of Bicycle,MV THEFT,43.048491035,-76.1920628889999,6778
-8475108.90228496,5320374.75887338,2024/11/03 00:00:00+00,130,130,700 HAWLEY AV   ,Yes,,AGGRAVATED ASSAULT,43.05518117,-76.133198615,6779
-8470870.36224527,5319856.61016683,2024/03/14 00:00:00+00,1135,1135,700 HAZELWOOD AV   ,,From Building,LARCENY,43.0517799690001,-76.0951231619999,6780
-8476344.33501066,5320590.35839261,2024/02/19 00:00:00+00,936,936,700 HICKORY ST     ,,From Building,LARCENY,43.0565963400001,-76.144296696,6781
-8476344.33501066,5320590.35839261,2024/06/19 00:00:00+00,955,1300,700 HICKORY ST     ,,All Other,LARCENY,43.0565963400001,-76.144296696,6782
-8476344.33501066,5320590.35839261,2024/05/04 00:00:00+00,2200,2200,700 HICKORY ST     ,,All Other,LARCENY,43.0565963400001,-76.144296696,6783
-8476344.33501066,5320590.35839261,2024/02/01 00:00:00+00,0,0,700 HICKORY ST     ,,From Motor Vehicle,LARCENY,43.0565963400001,-76.144296696,6784
-8476344.33501066,5320590.35839261,2024/01/15 00:00:00+00,300,330,700 HICKORY ST   ,Yes,,AGGRAVATED ASSAULT,43.0565963400001,-76.144296696,6785
-8475634.45195371,5318461.85734246,2024/02/18 00:00:00+00,630,630,700 IRVING AV   ,Yes,All Other,LARCENY,43.042623678,-76.137919708,6786
-8476344.33501066,5320590.35839261,2024/05/23 00:00:00+00,1200,1202,700 HICKORY ST     ,,All Other,LARCENY,43.0565963400001,-76.144296696,6787
-8475634.45195371,5318461.85734246,2024/04/01 00:00:00+00,1200,1020,700 IRVING AV   ,,From Motor Vehicle,LARCENY,43.042623678,-76.137919708,6788
-8475634.45195371,5318461.85734246,2024/03/08 00:00:00+00,0,0,700 IRVING AV   ,,All Other,LARCENY,43.042623678,-76.137919708,6789
-8475634.45195371,5318461.85734246,2024/03/04 00:00:00+00,1500,1015,700 IRVING AV ,,From Motor Vehicle,LARCENY,43.042623678,-76.137919708,6790
-8475634.45195371,5318461.85734246,2024/10/21 00:00:00+00,1404,1428,700 IRVING AV   ,,All Other,LARCENY,43.042623678,-76.137919708,6791
-8475634.45195371,5318461.85734246,2024/06/30 00:00:00+00,1100,2300,700 IRVING AVE    ,,From Motor Vehicle,LARCENY,43.042623678,-76.137919708,6792
-8476201.57121462,5320346.27976116,2024/01/05 00:00:00+00,304,304,700 JAMES ST     ,,From Motor Vehicle,LARCENY,43.054994234,-76.143014227,6793
-8476201.57121462,5320346.27976116,2024/12/04 00:00:00+00,1206,1206,700 JAMES ST     ,,From Building,BURGLARY,43.054994234,-76.143014227,6794
-8476201.57121462,5320346.27976116,2024/10/28 00:00:00+00,1418,1418,700 JAMES ST     ,Yes,,AGGRAVATED ASSAULT,43.054994234,-76.143014227,6795
-8476201.57121462,5320346.27976116,2024/04/23 00:00:00+00,1534,1543,700 JAMES ST     ,,Of Bicycle,MV THEFT,43.054994234,-76.143014227,6796
-8476201.57121462,5320346.27976116,2024/01/29 00:00:00+00,1730,700,700 JAMES ST   ,,From Motor Vehicle,LARCENY,43.054994234,-76.143014227,6797
-8476201.57121462,5320346.27976116,2024/01/27 00:00:00+00,1830,1200,700 JAMES ST   ,,From Motor Vehicle,LARCENY,43.054994234,-76.143014227,6798
-8476201.57121462,5320346.27976116,2024/03/24 00:00:00+00,1300,1300,700 JAMES ST     ,,All Other,LARCENY,43.054994234,-76.143014227,6799
-8476201.57121462,5320346.27976116,2024/04/20 00:00:00+00,1900,2140,700 JAMES ST     ,,From Motor Vehicle,LARCENY,43.054994234,-76.143014227,6800
-8476201.57121462,5320346.27976116,2024/09/03 00:00:00+00,1800,830,700 JAMES ST     ,,From Building,BURGLARY,43.054994234,-76.143014227,6801
-8476201.57121462,5320346.27976116,2024/11/17 00:00:00+00,700,900,700 JAMES ST     ,,,LARCENY,43.054994234,-76.143014227,6802
-8476201.57121462,5320346.27976116,2024/10/06 00:00:00+00,1019,1019,700 JAMES ST     ,Yes,All Other,LARCENY,43.054994234,-76.143014227,6803
-8476201.57121462,5320346.27976116,2024/03/08 00:00:00+00,1851,1851,700 JAMES ST   ,Yes,,BURGLARY,43.054994234,-76.143014227,6804
-8474434.94325219,5317756.54495772,2024/05/11 00:00:00+00,1700,330,700 LIVINGSTON AV   ,,Of Bicycle,BURGLARY,43.037992914,-76.1271443379999,6805
-8474434.94325219,5317756.54495772,2024/04/14 00:00:00+00,200,1000,700 LIVINGSTON AV   ,,From Motor Vehicle,LARCENY,43.037992914,-76.1271443379999,6806
-8476201.57121462,5320346.27976116,2024/05/16 00:00:00+00,1019,1019,700 JAMES ST   ,,From Building,LARCENY,43.054994234,-76.143014227,6807
-8474434.94325219,5317756.54495772,2024/05/23 00:00:00+00,1400,1800,700 LIVINGSTON AV   ,,All Other,LARCENY,43.037992914,-76.1271443379999,6808
-8474434.94325219,5317756.54495772,2024/04/05 00:00:00+00,2100,730,700 LIVINGSTON AV   ,,From Motor Vehicle,LARCENY,43.037992914,-76.1271443379999,6809
-8474434.94325219,5317756.54495772,2024/05/09 00:00:00+00,300,900,700 LIVINGSTON AV   ,,From Motor Vehicle,LARCENY,43.037992914,-76.1271443379999,6810
-8474434.94325219,5317756.54495772,2024/05/11 00:00:00+00,20,920,700 LIVINGSTON AV   ,,From Mailbox,LARCENY,43.037992914,-76.1271443379999,6811
-8474434.94325219,5317756.54495772,2024/05/01 00:00:00+00,2200,1000,700 LIVINGSTON AV   ,,From Motor Vehicle,LARCENY,43.037992914,-76.1271443379999,6812
-8474434.94325219,5317756.54495772,2024/08/26 00:00:00+00,1635,1635,700 LIVINGSTON AVE    ,,All Other,LARCENY,43.037992914,-76.1271443379999,6813
-8475672.01103858,5320386.93826944,2024/12/17 00:00:00+00,1733,1733,700 LODI ST     ,Yes,,AGGRAVATED ASSAULT,43.0552611150001,-76.138257107,6814
-8475672.01103858,5320386.93826944,2024/12/19 00:00:00+00,819,819,700 LODI ST     ,Yes,,AGGRAVATED ASSAULT,43.0552611150001,-76.138257107,6815
-8479052.00084135,5318883.12677994,2024/11/09 00:00:00+00,1200,1200,700 MARCELLUS ST     ,,From Building,BURGLARY,43.045389377,-76.168620072,6816
-8479052.00084135,5318883.12677994,2024/07/06 00:00:00+00,2107,2107,700 MARCELLUS ST     ,,,BURGLARY,43.045389377,-76.168620072,6817
-8481432.17385833,5320038.22457581,2024/08/14 00:00:00+00,1756,1757,700 MILTON AV   ,,All Other,LARCENY,43.052972133,-76.19000153,6818
-8481432.17385833,5320038.22457581,2024/03/05 00:00:00+00,1043,1043,700 MILTON AV   ,,All Other,LARCENY,43.052972133,-76.19000153,6819
-8475413.93516689,5321479.49796863,2024/03/06 00:00:00+00,321,321,700 OAK ST   ,,All Other,LARCENY,43.0624322030001,-76.135938772,6820
-8477703.74224951,5320980.21557856,2024/08/03 00:00:00+00,530,530,700 N CLINTON ST     ,Yes,,BURGLARY,43.0591552340001,-76.156508459,6821
-8475413.93516689,5321479.49796863,2024/08/31 00:00:00+00,1704,1704,700 OAK ST     ,,,AGGRAVATED ASSAULT,43.0624322030001,-76.135938772,6822
-8476865.72711906,5320722.592951,2024/08/14 00:00:00+00,1229,1229,700 N TOWNSEND ST     ,Yes,Shoplifting,LARCENY,43.057464296,-76.1489804409999,6823
-8476865.72711906,5320722.592951,2024/12/01 00:00:00+00,1924,1924,700 N TOWNSEND ST     ,Yes,From Building,BURGLARY,43.057464296,-76.1489804409999,6824
-8474589.63971841,5317956.59452186,2024/03/26 00:00:00+00,220,1030,700 OSTROM AV   ,,From Motor Vehicle,LARCENY,43.039306385,-76.1285339999999,6825
-8474589.63971841,5317956.59452186,2024/10/04 00:00:00+00,1400,1700,700 OSTROM AV   ,,All Other,LARCENY,43.039306385,-76.1285339999999,6826
-8475413.93516689,5321479.49796863,2024/02/27 00:00:00+00,1939,1939,700 OAK ST   ,,All Other,LARCENY,43.0624322030001,-76.135938772,6827
-8476865.72711906,5320722.592951,2024/01/09 00:00:00+00,1920,1920,700 N TOWNSEND ST   ,Yes,All Other,LARCENY,43.057464296,-76.1489804409999,6828
-8474589.63971841,5317956.59452186,2024/05/03 00:00:00+00,100,100,700 OSTROM AV   ,,Of Bicycle,MV THEFT,43.039306385,-76.1285339999999,6829
-8474589.63971841,5317956.59452186,2024/01/19 00:00:00+00,400,1300,700 OSTROM AV   ,,From Motor Vehicle,LARCENY,43.039306385,-76.1285339999999,6830
-8474589.63971841,5317956.59452186,2024/05/16 00:00:00+00,609,609,700 OSTROM AV   ,,From Motor Vehicle,LARCENY,43.039306385,-76.1285339999999,6831
-8474589.63971841,5317956.59452186,2024/04/20 00:00:00+00,730,1952,700 OSTROM AV   ,,From Motor Vehicle,LARCENY,43.039306385,-76.1285339999999,6832
-8474589.63971841,5317956.59452186,2024/09/30 00:00:00+00,1140,1140,700 OSTROM AV   ,,All Other,LARCENY,43.039306385,-76.1285339999999,6833
-8474589.63971841,5317956.59452186,2024/08/31 00:00:00+00,500,1000,700 OSTROM AV   ,Yes,Of Bicycle,BURGLARY,43.039306385,-76.1285339999999,6834
-8474589.63971841,5317956.59452186,2024/12/21 00:00:00+00,230,230,700 OSTROM AV   ,,From Building,BURGLARY,43.039306385,-76.1285339999999,6835
-8474589.63971841,5317956.59452186,2024/08/31 00:00:00+00,2330,800,700 OSTROM AV   ,,From Building,BURGLARY,43.039306385,-76.1285339999999,6836
-8474589.63971841,5317956.59452186,2024/08/01 00:00:00+00,2100,1330,700 OSTROM AV   ,,From Motor Vehicle,LARCENY,43.039306385,-76.1285339999999,6837
-8474589.63971841,5317956.59452186,2024/01/22 00:00:00+00,1508,1509,700 OSTROM AVE    ,,All Other,LARCENY,43.039306385,-76.1285339999999,6838
-8474589.63971841,5317956.59452186,2024/08/30 00:00:00+00,1859,1859,700 OSTROM AVE    ,,,BURGLARY,43.039306385,-76.1285339999999,6839
-8479283.80954335,5319897.04291009,2024/10/10 00:00:00+00,2009,2009,700 PARK AV   ,Yes,From Building,BURGLARY,43.0520453820001,-76.170702445,6840
-8479283.80954335,5319897.04291009,2024/06/16 00:00:00+00,2204,2204,700 PARK AV ,Yes,,AGGRAVATED ASSAULT,43.0520453820001,-76.170702445,6841
-8479283.80954335,5319897.04291009,2024/11/20 00:00:00+00,1100,1500,700 PARK AV   ,,Of Bicycle,MV THEFT,43.0520453820001,-76.170702445,6842
-8479283.80954335,5319897.04291009,2024/01/14 00:00:00+00,1350,1350,700 PARK AVE    ,,All Other,LARCENY,43.0520453820001,-76.170702445,6843
-8479283.80954335,5319897.04291009,2024/08/05 00:00:00+00,1116,1116,700 PARK AV   ,,Of Bicycle,MV THEFT,43.0520453820001,-76.170702445,6844
-8479283.80954335,5319897.04291009,2024/06/25 00:00:00+00,1642,1642,700 PARK AVE    ,,From Building,LARCENY,43.0520453820001,-76.170702445,6845
-8479283.80954335,5319897.04291009,2024/11/24 00:00:00+00,1030,1030,700 PARK AVE    ,,All Other,LARCENY,43.0520453820001,-76.170702445,6846
-8476979.33923477,5322300.89399897,2024/06/13 00:00:00+00,1145,1145,700 POND ST   ,,All Other,LARCENY,43.0678229380001,-76.1500010359999,6847
-8476317.57213528,5321556.78579375,2024/01/28 00:00:00+00,1924,1924,700 PARK ST   ,,From Building,BURGLARY,43.062939455,-76.144056281,6848
-8476979.33923477,5322300.89399897,2024/10/28 00:00:00+00,717,817,700 POND ST     ,,All Other,LARCENY,43.0678229380001,-76.1500010359999,6849
-8476317.57213528,5321556.78579375,2024/01/23 00:00:00+00,1308,1308,700 PARK ST     ,Yes,,AGGRAVATED ASSAULT,43.062939455,-76.144056281,6850
-8476317.57213528,5321556.78579375,2024/06/05 00:00:00+00,1200,730,700 PARK ST     ,,From Building,LARCENY,43.062939455,-76.144056281,6851
-8475501.6667255,5318460.44887741,2024/06/26 00:00:00+00,950,950,700 S  CROUSE AVE    ,Yes,Shoplifting,LARCENY,43.0426144310001,-76.1367268779999,6852
-8475501.6667255,5318460.44887741,2024/09/03 00:00:00+00,2345,2345,700 S  CROUSE AVE    ,,Pocket Picking,LARCENY,43.0426144310001,-76.1367268779999,6853
-8473853.66259358,5318418.34642583,2024/11/02 00:00:00+00,127,127,700 S BEECH ST     ,,Of Bicycle,MV THEFT,43.042338015,-76.121922605,6854
-8473853.66259358,5318418.34642583,2024/04/24 00:00:00+00,2141,2141,700 S BEECH ST   ,,,ROBBERY,43.042338015,-76.121922605,6855
-8473853.66259358,5318418.34642583,2024/07/31 00:00:00+00,245,300,700 S BEECH ST     ,,From Motor Vehicle,LARCENY,43.042338015,-76.121922605,6856
-8477085.23924747,5318475.64087567,2024/08/19 00:00:00+00,1500,730,700 S WARREN ST     ,,From Building,BURGLARY,43.0427141710001,-76.1509523519999,6857
-8477085.23924747,5318475.64087567,2024/12/18 00:00:00+00,2200,200,700 S WARREN ST     ,,Of Bicycle,MV THEFT,43.0427141710001,-76.1509523519999,6858
-8477859.64886991,5318581.19502544,2024/08/22 00:00:00+00,1733,1733,700 S  WEST ST     ,,All Other,LARCENY,43.0434071610001,-76.157908992,6859
-8477085.23924747,5318475.64087567,2024/04/07 00:00:00+00,1000,1500,700 S WARREN ST     ,,From Motor Vehicle,LARCENY,43.0427141710001,-76.1509523519999,6860
-8481585.99824765,5319206.16752804,2024/06/02 00:00:00+00,0,930,700 SCHUYLER ST     ,,Of Bicycle,MV THEFT,43.0475101050001,-76.1913833579999,6861
-8471936.33297618,5318979.17789988,2024/09/13 00:00:00+00,1100,1100,700 SALT SPRINGS RD     ,,From Motor Vehicle,LARCENY,43.0460199500001,-76.1046989399999,6862
-8481585.99824765,5319206.16752804,2024/06/02 00:00:00+00,2130,715,700 SCHUYLER ST     ,,From Motor Vehicle,LARCENY,43.0475101050001,-76.1913833579999,6863
-8479618.47099832,5315870.01927967,2024/11/01 00:00:00+00,230,230,700 STINARD AV   ,,Of Bicycle,MV THEFT,43.0256051170001,-76.17370876,6864
-8477859.64886991,5318581.19502544,2024/01/22 00:00:00+00,2300,630,700 S WEST ST     ,,From Motor Vehicle,LARCENY,43.0434071610001,-76.157908992,6865
-8479796.18288057,5316558.17373928,2024/08/07 00:00:00+00,655,655,700 STOLP AV   ,,Of Bicycle,MV THEFT,43.030124146,-76.175305173,6866
-8473867.55660186,5320637.58034402,2024/02/24 00:00:00+00,130,1500,700 TEALL AV ,,Motor Vehicle,MV THEFT,43.056906295,-76.122047417,6867
-8478192.78346674,5323516.03132804,2024/08/19 00:00:00+00,942,942,700 SECOND NORTH ST     ,,All Other,LARCENY,43.075796886,-76.160901591,6868
-8473867.55660186,5320637.58034402,2024/03/07 00:00:00+00,1015,1530,700 TEALL AV   ,,From Building,BURGLARY,43.056906295,-76.122047417,6869
-8473867.55660186,5320637.58034402,2024/11/01 00:00:00+00,2300,900,700 TEALL AV   ,,Of Bicycle,MV THEFT,43.056906295,-76.122047417,6870
-8481394.06685892,5318834.86968001,2024/01/08 00:00:00+00,1600,2059,700 TOMPKINS ST   ,,Motor Vehicle,MV THEFT,43.0450725680001,-76.189659209,6871
-8477759.24236276,5323039.92562126,2024/04/05 00:00:00+00,1606,1609,700 TURTLE ST     ,,All Other,LARCENY,43.072672719,-76.157007025,6872
-8477759.24236276,5323039.92562126,2024/05/14 00:00:00+00,1430,1430,700 TURTLE ST     ,,All Other,LARCENY,43.072672719,-76.157007025,6873
-8473867.55660186,5320637.58034402,2024/12/03 00:00:00+00,1504,1504,700 TEALL AV   ,,,AGGRAVATED ASSAULT,43.056906295,-76.122047417,6874
-8477732.64368362,5313466.56580548,2024/08/08 00:00:00+00,0,1100,700 VALLEY DR     ,,Of Bicycle,MV THEFT,43.009819312,-76.156768085,6875
-8481490.26804967,5319019.87905114,2024/07/19 00:00:00+00,1950,615,700 ULSTER ST     ,,Of Bicycle,MV THEFT,43.0462871500001,-76.190523399,6876
-8474279.9019182,5321176.58002052,2024/04/15 00:00:00+00,2140,2142,700 VINE ST     ,,All Other,LARCENY,43.0604440650001,-76.1257515779999,6877
-8478771.28993233,5320921.69590909,2024/10/15 00:00:00+00,1245,1330,700 VAN RENSSELAER ST     ,Yes,From Motor Vehicle,LARCENY,43.0587711370001,-76.166098403,6878
-8478771.28993233,5320921.69590909,2024/11/03 00:00:00+00,2000,700,700 VAN RENSSELAER ST   ,,Of Bicycle,MV THEFT,43.0587711370001,-76.166098403,6879
-8477786.93675963,5314488.65639326,2024/09/25 00:00:00+00,1107,1107,700 W  NEWELL ST     ,Yes,,AGGRAVATED ASSAULT,43.016532866,-76.1572558079999,6880
-8481654.0811369,5319923.05244442,2024/07/31 00:00:00+00,1721,1721,700 WILLIS AV   ,,All Other,LARCENY,43.0522161160001,-76.191994957,6881
-8478549.57813077,5319212.11517812,2024/06/22 00:00:00+00,1400,2200,700 W FAYETTE ST   ,,Of Bicycle,MV THEFT,43.0475491500001,-76.1641067319999,6882
-8478771.28993233,5320921.69590909,2024/09/28 00:00:00+00,1700,1725,700 VAN RENSSELAER ST     ,,From Motor Vehicle,LARCENY,43.0587711370001,-76.166098403,6883
-8478177.5544038,5323507.7239462,2024/12/04 00:00:00+00,923,923,700 WOLF ST     ,,All Other,LARCENY,43.0757423750001,-76.160764786,6884
-8478177.5544038,5323507.7239462,2024/09/11 00:00:00+00,2111,2112,700 WOLF ST     ,,Shoplifting,ROBBERY,43.0757423750001,-76.160764786,6885
-8474136.40096449,5317527.64900924,2024/11/16 00:00:00+00,130,1030,800 ACKERMAN AV   ,Yes,From Building,BURGLARY,43.0364900110001,-76.124462487,6886
-8474136.40096449,5317527.64900924,2024/03/07 00:00:00+00,120,850,800 ACKERMAN AV   ,,From Motor Vehicle,LARCENY,43.0364900110001,-76.124462487,6887
-8474136.40096449,5317527.64900924,2024/11/30 00:00:00+00,1045,1045,800 ACKERMAN AV   ,,From Mailbox,LARCENY,43.0364900110001,-76.124462487,6888
-8474136.40096449,5317527.64900924,2024/06/23 00:00:00+00,300,1000,800 ACKERMAN AV   ,,From Building,BURGLARY,43.0364900110001,-76.124462487,6889
-8474136.40096449,5317527.64900924,2024/01/23 00:00:00+00,2000,1615,800 ACKERMAN AV   ,,From Motor Vehicle,LARCENY,43.0364900110001,-76.124462487,6890
-8474136.40096449,5317527.64900924,2024/06/03 00:00:00+00,815,1430,800 ACKERMAN AV   ,,From Motor Vehicle,LARCENY,43.0364900110001,-76.124462487,6891
-8474136.40096449,5317527.64900924,2024/05/30 00:00:00+00,2000,810,800 ACKERMAN AV   ,,All Other,LARCENY,43.0364900110001,-76.124462487,6892
-8474136.40096449,5317527.64900924,2024/05/18 00:00:00+00,600,1500,800 ACKERMAN AV   ,,From Motor Vehicle,LARCENY,43.0364900110001,-76.124462487,6893
-8474136.40096449,5317527.64900924,2024/08/14 00:00:00+00,0,840,800 ACKERMAN AVE    ,,From Motor Vehicle,LARCENY,43.0364900110001,-76.124462487,6894
-8474136.40096449,5317527.64900924,2024/09/17 00:00:00+00,2130,1941,800 ACKERMAN AV   ,,All Other,LARCENY,43.0364900110001,-76.124462487,6895
-8474136.40096449,5317527.64900924,2024/09/25 00:00:00+00,2115,2015,800 ACKERMAN AVE    ,,From Motor Vehicle,LARCENY,43.0364900110001,-76.124462487,6896
-8478633.51180232,5317039.24842298,2024/08/16 00:00:00+00,720,825,800 BELLEVUE AV   ,,All Other,LARCENY,43.0332831090001,-76.164860721,6897
-8474752.38647624,5319893.97357837,2024/08/11 00:00:00+00,1420,1420,800 BURNET AV   ,,,AGGRAVATED ASSAULT,43.052025234,-76.1299959789999,6898
-8474752.38647624,5319893.97357837,2024/01/24 00:00:00+00,1700,600,800 BURNET AV   ,,Motor Vehicle,MV THEFT,43.052025234,-76.1299959789999,6899
-8478633.51180232,5317039.24842298,2024/05/26 00:00:00+00,1511,1628,800 BELLEVUE AVE    ,,All Other,LARCENY,43.0332831090001,-76.164860721,6900
-8474752.38647624,5319893.97357837,2024/08/30 00:00:00+00,2209,2209,800 BURNET AV   ,Yes,,AGGRAVATED ASSAULT,43.052025234,-76.1299959789999,6901
-8472019.33946769,5321073.93173129,2024/08/01 00:00:00+00,1740,1740,800 CALEB AV   ,,From Building,BURGLARY,43.0597703400001,-76.1054445999999,6902
-8474752.38647624,5319893.97357837,2024/12/29 00:00:00+00,1509,1509,800 BURNET AV   ,Yes,,BURGLARY,43.052025234,-76.1299959789999,6903
-8474752.38647624,5319893.97357837,2024/03/06 00:00:00+00,1615,1615,800 BURNET AV   ,,Of Bicycle,MV THEFT,43.052025234,-76.1299959789999,6904
-8474752.38647624,5319893.97357837,2024/07/20 00:00:00+00,402,402,800 BURNET AV   ,,Shoplifting,BURGLARY,43.052025234,-76.1299959789999,6905
-8474813.41827762,5319739.35112802,2024/07/27 00:00:00+00,406,406,800 CANAL ST     ,,From Building,BURGLARY,43.0510102380001,-76.130544237,6906
-8474738.52308081,5317485.15295236,2024/05/20 00:00:00+00,1700,845,800 COMSTOCK AV   ,,From Motor Vehicle,LARCENY,43.036210983,-76.129871442,6907
-8474738.52308081,5317485.15295236,2024/03/21 00:00:00+00,1500,1600,800 COMSTOCK AV   ,,Of Bicycle,MV THEFT,43.036210983,-76.129871442,6908
-8474738.52308081,5317485.15295236,2024/10/09 00:00:00+00,1628,930,800 COMSTOCK AV   ,,All Other,LARCENY,43.036210983,-76.129871442,6909
-8474738.52308081,5317485.15295236,2024/03/22 00:00:00+00,2200,930,800 COMSTOCK AV   ,,From Motor Vehicle,LARCENY,43.036210983,-76.129871442,6910
-8474738.52308081,5317485.15295236,2024/08/13 00:00:00+00,205,205,800 COMSTOCK AV   ,Yes,From Building,BURGLARY,43.036210983,-76.129871442,6911
-8474738.52308081,5317485.15295236,2024/03/18 00:00:00+00,1654,1654,800 COMSTOCK AVE    ,,From Building,LARCENY,43.036210983,-76.129871442,6912
-8474738.52308081,5317485.15295236,2024/06/28 00:00:00+00,1526,1526,800 COMSTOCK AVE    ,,All Other,LARCENY,43.036210983,-76.129871442,6913
-8475221.05143991,5322560.11431121,2024/02/11 00:00:00+00,800,900,800 DEWITT ST     ,,From Building,BURGLARY,43.0695240750001,-76.134206068,6914
-8477484.23201353,5323126.34716715,2024/07/12 00:00:00+00,1730,1145,800 COURT ST     ,,Of MV Parts/Accessories,LARCENY,43.0732398220001,-76.1545365649999,6915
-8477484.23201353,5323126.34716715,2024/12/10 00:00:00+00,2200,630,800 COURT ST     ,,All Other,LARCENY,43.0732398220001,-76.1545365649999,6916
-8477484.23201353,5323126.34716715,2024/12/13 00:00:00+00,1144,1144,800 COURT ST     ,,From Building,BURGLARY,43.0732398220001,-76.1545365649999,6917
-8474917.32778651,5312871.07526283,2024/05/06 00:00:00+00,1133,1133,800 E  BRIGHTON AVE    ,,All Other,LARCENY,43.005907522,-76.131477672,6918
-8474917.32778651,5312871.07526283,2024/09/29 00:00:00+00,344,344,800 E BRIGHTON AV   ,,Of Bicycle,MV THEFT,43.005907522,-76.131477672,6919
-8474917.32778651,5312871.07526283,2024/11/29 00:00:00+00,1606,1606,800 E BRIGHTON AV   ,,All Other,LARCENY,43.005907522,-76.131477672,6920
-8474917.32778651,5312871.07526283,2024/05/08 00:00:00+00,943,943,800 E BRIGHTON AV   ,Yes,,AGGRAVATED ASSAULT,43.005907522,-76.131477672,6921
-8474917.32778651,5312871.07526283,2024/01/04 00:00:00+00,956,956,800 E BRIGHTON AV   ,,,AGGRAVATED ASSAULT,43.005907522,-76.131477672,6922
-8474917.32778651,5312871.07526283,2024/09/15 00:00:00+00,200,200,800 E BRIGHTON AV   ,,Of Bicycle,MV THEFT,43.005907522,-76.131477672,6923
-8474917.32778651,5312871.07526283,2024/03/12 00:00:00+00,100,704,800 E BRIGHTON AV   ,,Of Bicycle,MV THEFT,43.005907522,-76.131477672,6924
-8474917.32778651,5312871.07526283,2024/12/29 00:00:00+00,1230,1430,800 E BRIGHTON AV   ,,All Other,ROBBERY,43.005907522,-76.131477672,6925
-8474917.32778651,5312871.07526283,2024/08/28 00:00:00+00,1700,1915,800 E BRIGHTON AV   ,,From Building,BURGLARY,43.005907522,-76.131477672,6926
-8474917.32778651,5312871.07526283,2024/08/14 00:00:00+00,2100,721,800 E BRIGHTON AV   ,,Of Bicycle,MV THEFT,43.005907522,-76.131477672,6927
-8474917.32778651,5312871.07526283,2024/12/09 00:00:00+00,1516,1516,800 E BRIGHTON AV   ,,All Other,LARCENY,43.005907522,-76.131477672,6928
-8474917.32778651,5312871.07526283,2024/07/16 00:00:00+00,315,1715,800 E BRIGHTON AV   ,,From Motor Vehicle,LARCENY,43.005907522,-76.131477672,6929
-8474917.32778651,5312871.07526283,2024/01/29 00:00:00+00,2200,1330,800 E BRIGHTON AV   ,,Motor Vehicle,MV THEFT,43.005907522,-76.131477672,6930
