,X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,CrimeType,monthly_crime_count
1419,-8474521.51219004,5317471.14395332,2024-08-03 00:00:00+00:00,2100,730,300 EUCLID AV   ,NO,From Building,LARCENY,43.036119,-76.127922,1716,2024-08,2,648
1420,-8474521.51219004,5317471.14395332,2024-03-08 00:00:00+00:00,400,900,300 EUCLID AV   ,NO,From Motor Vehicle,LARCENY,43.036119,-76.127922,1717,2024-03,2,489
1421,-8474521.51219004,5317471.14395332,2024-08-02 00:00:00+00:00,25,25,300 EUCLID AV   ,NO,From Motor Vehicle,LARCENY,43.036119,-76.127922,1718,2024-08,2,648
1422,-8478036.09115337,5318770.65582662,2024-04-23 00:00:00+00:00,1752,1752,300 FABIUS ST     ,YES,Pocket Picking,LARCENY,43.044651,-76.1594939999999,1719,2024-04,2,426
1423,-8478036.09115337,5318770.65582662,2024-04-21 00:00:00+00:00,1900,600,300 FABIUS ST     ,NO,Of Bicycle,MV THEFT,43.044651,-76.1594939999999,1720,2024-04,3,426
1424,-8478036.09115337,5318770.65582662,2024-12-10 00:00:00+00:00,1648,1648,300 FABIUS ST     ,NO,From Building,LARCENY,43.044651,-76.1594939999999,1721,2024-12,2,386
1425,-8475378.1156717,5320348.68165837,2024-06-10 00:00:00+00:00,100,924,300 GERTRUDE ST     ,NO,All Other,LARCENY,43.05501,-76.135617,1722,2024-06,2,469
1426,-8475378.1156717,5320348.68165837,2024-11-09 00:00:00+00:00,1257,1257,300 GERTRUDE ST     ,NO,All Other,LARCENY,43.05501,-76.135617,1724,2024-11,2,436
1427,-8475378.1156717,5320348.68165837,2024-11-14 00:00:00+00:00,1534,1534,300 GERTRUDE ST     ,NO,All Other,LARCENY,43.05501,-76.135617,1725,2024-11,2,436
1428,-8475378.1156717,5320348.68165837,2024-09-16 00:00:00+00:00,2047,2047,300 GERTRUDE ST     ,NO,Of Bicycle,MV THEFT,43.05501,-76.135617,1726,2024-09,3,569
1429,-8477920.37454269,5318626.71364986,2024-01-31 00:00:00+00:00,730,1230,300 GIFFORD ST   ,NO,From Motor Vehicle,LARCENY,43.043706,-76.1584544999999,1727,2024-01,2,430
1430,-8477920.37454269,5318626.71364986,2024-04-22 00:00:00+00:00,2110,2122,300 GIFFORD ST     ,NO,From Motor Vehicle,LARCENY,43.043706,-76.1584544999999,1728,2024-04,2,426
1431,-8477920.37454269,5318626.71364986,2024-09-26 00:00:00+00:00,1948,2000,300 GIFFORD ST     ,NO,All Other,LARCENY,43.043706,-76.1584544999999,1729,2024-09,2,569
1432,-8477920.37454269,5318626.71364986,2024-03-18 00:00:00+00:00,1500,1500,300 GIFFORD ST     ,YES,All Other,BURGLARY,43.043706,-76.1584544999999,1730,2024-03,1,489
1433,-8477920.37454269,5318626.71364986,2024-01-08 00:00:00+00:00,1005,1005,300 GIFFORD ST   ,NO,From Motor Vehicle,LARCENY,43.043706,-76.1584544999999,1731,2024-01,2,430
1434,-8477920.37454269,5318626.71364986,2024-04-03 00:00:00+00:00,1500,1615,300 GIFFORD ST     ,NO,From Motor Vehicle,LARCENY,43.043706,-76.1584544999999,1732,2024-04,2,426
1435,-8480168.08204104,5317553.3861839,2024-04-27 00:00:00+00:00,1502,1600,300 HARTSON ST     ,NO,All Other,LARCENY,43.036659,-76.178646,1734,2024-04,2,426
1436,-8480168.08204104,5317553.3861839,2024-04-27 00:00:00+00:00,100,815,300 HARTSON ST     ,NO,Of Bicycle,MV THEFT,43.036659,-76.178646,1735,2024-04,3,426
1437,-8480168.08204104,5317553.3861839,2024-03-22 00:00:00+00:00,1730,1730,300 HARTSON ST     ,YES,Of Bicycle,MV THEFT,43.036659,-76.178646,1736,2024-03,3,489
1438,-8476068.90877182,5320047.04013148,2024-12-21 00:00:00+00:00,431,431,300 HAWLEY AV   ,NO,All Other,ROBBERY,43.05303,-76.1418225,1737,2024-12,4,386
1439,-8476068.90877182,5320047.04013148,2024-04-11 00:00:00+00:00,1141,1141,300 HAWLEY AV   ,NO,Unknown,LARCENY,43.05303,-76.1418225,1738,2024-04,2,426
1440,-8476068.90877182,5320047.04013148,2024-11-17 00:00:00+00:00,132,132,300 HAWLEY AV   ,NO,Of Bicycle,MV THEFT,43.05303,-76.1418225,1741,2024-11,3,436
1441,-8476068.90877182,5320047.04013148,2024-10-24 00:00:00+00:00,1329,1329,300 HAWLEY AV   ,NO,All Other,LARCENY,43.05303,-76.1418225,1742,2024-10,2,531
1442,-8476792.76364938,5322368.55974836,2024-07-04 00:00:00+00:00,1700,2200,300 HERBERT ST     ,NO,From Building,BURGLARY,43.068267,-76.148324999,1745,2024-07,1,554
1443,-8478613.17139364,5323096.81029663,2024-07-18 00:00:00+00:00,2010,700,300 HIAWATHA BLVD W ,NO,Of Bicycle,MV THEFT,43.073046,-76.164678,1746,2024-07,3,554
1444,-8478613.17139364,5323096.81029663,2024-02-08 00:00:00+00:00,1930,2000,300 HIAWATHA BLVD W ,NO,From Building,LARCENY,43.073046,-76.164678,1747,2024-02,2,388
1445,-8478613.17139364,5323096.81029663,2024-01-11 00:00:00+00:00,1000,1010,300 HIAWATHA BLVD W ,NO,All Other,LARCENY,43.073046,-76.164678,1748,2024-01,2,430
1446,-8478613.17139364,5323096.81029663,2024-01-13 00:00:00+00:00,1900,0,300 HIAWATHA BLVD W ,NO,Motor Vehicle,MV THEFT,43.073046,-76.164678,1749,2024-01,3,430
1447,-8478613.17139364,5323096.81029663,2024-08-04 00:00:00+00:00,2100,915,300 HIAWATHA BLVD W ,NO,Of Bicycle,MV THEFT,43.073046,-76.164678,1750,2024-08,3,648
1448,-8478613.17139364,5323096.81029663,2024-01-14 00:00:00+00:00,1800,427,300 HIAWATHA BLVD W ,NO,Motor Vehicle,MV THEFT,43.073046,-76.164678,1751,2024-01,3,430
1449,-8478613.17139364,5323096.81029663,2024-09-07 00:00:00+00:00,1530,1530,300 HIAWATHA BLVD W ,YES,From Building,LARCENY,43.073046,-76.164678,1752,2024-09,2,569
1450,-8478613.17139364,5323096.81029663,2024-07-23 00:00:00+00:00,2100,655,300 HIAWATHA BLVD W ,NO,Of Bicycle,MV THEFT,43.073046,-76.164678,1753,2024-07,3,554
1451,-8478613.17139364,5323096.81029663,2024-01-04 00:00:00+00:00,0,1,300 HIAWATHA BLVD W ,NO,From Motor Vehicle,LARCENY,43.073046,-76.164678,1754,2024-01,2,430
1452,-8478613.17139364,5323096.81029663,2024-07-06 00:00:00+00:00,930,930,300 HIAWATHA BLVD W ,NO,From Building,LARCENY,43.073046,-76.164678,1755,2024-07,2,554
1453,-8478613.17139364,5323096.81029663,2024-12-12 00:00:00+00:00,733,733,300 HIAWATHA BLVD W ,NO,All Other,LARCENY,43.073046,-76.164678,1756,2024-12,2,386
1454,-8478613.17139364,5323096.81029663,2024-07-16 00:00:00+00:00,200,845,300 HIAWATHA BLVD W ,NO,Motor Vehicle,MV THEFT,43.073046,-76.164678,1757,2024-07,3,554
1455,-8472962.09310327,5321655.45039453,2024-04-15 00:00:00+00:00,1405,1410,300 HICKOK AVE    ,NO,All Other,LARCENY,43.063587,-76.1139135,1758,2024-04,2,426
1456,-8475864.02524901,5320965.70602673,2024-01-02 00:00:00+00:00,2225,2225,300 HIGHLAND AV   ,NO,All Other,LARCENY,43.05906,-76.139982,1759,2024-01,2,430
1457,-8475864.02524901,5320965.70602673,2024-06-26 00:00:00+00:00,1245,1245,300 HIGHLAND AVE    ,NO,All Other,LARCENY,43.05906,-76.139982,1760,2024-06,2,469
1458,-8472375.99598424,5321695.21852126,2024-03-03 00:00:00+00:00,1400,850,300 HILLSDALE AV   ,NO,Of Bicycle,MV THEFT,43.0638480000001,-76.1086485,1761,2024-03,3,489
1459,-8478399.77192979,5315122.06312202,2024-03-12 00:00:00+00:00,658,658,300 HILLVIEW AV   ,NO,Of Bicycle,MV THEFT,43.0206930000001,-76.162761,1762,2024-03,3,489
1460,-8478399.77192979,5315122.06312202,2024-07-20 00:00:00+00:00,2100,520,300 HILLVIEW AV   ,NO,From Motor Vehicle,LARCENY,43.0206930000001,-76.162761,1763,2024-07,2,554
1461,-8473672.92371173,5321640.36597696,2024-09-28 00:00:00+00:00,100,800,300 HIXSON AV   ,NO,From Building,BURGLARY,43.0634880000001,-76.120299,1764,2024-09,1,569
1462,-8478399.77192979,5315122.06312202,2024-01-17 00:00:00+00:00,2230,1400,300 HILLVIEW AV ,NO,Motor Vehicle,MV THEFT,43.0206930000001,-76.162761,1765,2024-01,3,430
1463,-8477853.24888974,5316751.55530459,2024-12-12 00:00:00+00:00,1130,1130,300 HOVEY ST     ,NO,All Other,LARCENY,43.031394,-76.1578514999999,1766,2024-12,2,386
1464,-8471507.87093529,5317981.05745002,2024-08-31 00:00:00+00:00,1900,800,300 HURLBURT RD     ,NO,Of Bicycle,BURGLARY,43.0394670000001,-76.10085,1767,2024-08,1,648
1465,-8475256.38780851,5314569.82702132,2024-12-07 00:00:00+00:00,745,745,300 IVY RIDGE RD     ,NO,From Motor Vehicle,LARCENY,43.0170660000001,-76.1345234999999,1768,2024-12,2,386
1466,-8475256.38780851,5314569.82702132,2024-01-03 00:00:00+00:00,1300,500,300 IVY RIDGE RD     ,YES,Motor Vehicle,MV THEFT,43.0170660000001,-76.1345234999999,1769,2024-01,3,430
1467,-8475256.38780851,5314569.82702132,2024-09-06 00:00:00+00:00,1700,700,300 IVY RIDGE RD     ,NO,Of Bicycle,MV THEFT,43.0170660000001,-76.1345234999999,1770,2024-09,3,569
1468,-8475256.38780851,5314569.82702132,2024-03-04 00:00:00+00:00,1100,1430,300 IVY RIDGE RD   ,NO,Motor Vehicle,MV THEFT,43.0170660000001,-76.1345234999999,1771,2024-03,3,489
1469,-8478715.36257487,5317734.32163876,2024-03-30 00:00:00+00:00,2104,2104,300 KELLOGG ST     ,YES,Of Bicycle,MV THEFT,43.0378470000001,-76.1655959989999,1772,2024-03,3,489
1470,-8478715.36257487,5317734.32163876,2024-06-05 00:00:00+00:00,520,720,300 KELLOGG ST     ,NO,All Other,LARCENY,43.0378470000001,-76.1655959989999,1773,2024-06,2,469
1471,-8473772.10937802,5316844.7560445,2024-04-04 00:00:00+00:00,1930,828,300 KENSINGTON RD     ,NO,Of Bicycle,MV THEFT,43.0320060000001,-76.12119,1774,2024-04,3,426
1472,-8473772.10937802,5316844.7560445,2024-07-24 00:00:00+00:00,1206,1206,300 KENSINGTON RD     ,NO,All Other,LARCENY,43.0320060000001,-76.12119,1775,2024-07,2,554
1473,-8475321.50982195,5323661.89504528,2024-09-25 00:00:00+00:00,1607,1607,300 KENWICK DR     ,NO,All Other,LARCENY,43.0767540000001,-76.1351085009999,1776,2024-09,2,569
1474,-8473596.78118002,5319122.98079594,2024-05-23 00:00:00+00:00,2000,1100,300 LEXINGTON AV   ,NO,From Building,BURGLARY,43.0469640000001,-76.119615,1777,2024-05,1,433
1475,-8473596.78118002,5319122.98079594,2024-09-07 00:00:00+00:00,1645,230,300 LEXINGTON AV   ,NO,From Building,BURGLARY,43.0469640000001,-76.119615,1778,2024-09,1,569
1476,-8473596.78118002,5319122.98079594,2024-05-19 00:00:00+00:00,1040,1640,300 LEXINGTON AVE  ,NO,From Building,LARCENY,43.0469640000001,-76.119615,1779,2024-05,2,433
1477,-8473565.7230421,5319486.28699165,2024-11-23 00:00:00+00:00,540,540,300 LOMBARD AV   ,NO,From Building,BURGLARY,43.0493490000001,-76.119336,1780,2024-11,1,436
1478,-8478861.63638578,5314225.8949666,2024-07-01 00:00:00+00:00,0,541,300 LYNCH AV   ,NO,Of Bicycle,MV THEFT,43.0148070000001,-76.166909999,1782,2024-07,3,554
1479,-8477883.80608997,5313042.09807834,2024-03-23 00:00:00+00:00,1552,1552,300 MAINS AV   ,NO,Of MV Parts/Accessories,LARCENY,43.007031,-76.158126,1783,2024-03,2,489
1480,-8477883.80608997,5313042.09807834,2024-11-21 00:00:00+00:00,1344,1700,300 MAINS AV   ,NO,All Other,LARCENY,43.007031,-76.158126,1784,2024-11,2,436
1481,-8477883.80608997,5313042.09807834,2024-08-22 00:00:00+00:00,0,1514,300 MAINS AV   ,NO,From Motor Vehicle,LARCENY,43.007031,-76.158126,1785,2024-08,2,648
1482,-8477883.80608997,5313042.09807834,2024-07-22 00:00:00+00:00,620,1520,300 MAINS AV   ,NO,Of Bicycle,MV THEFT,43.007031,-76.158126,1786,2024-07,3,554
1483,-8478340.66128018,5319147.65775075,2024-06-25 00:00:00+00:00,440,440,300 MARCELLUS ST     ,YES,From Building,BURGLARY,43.047126,-76.16223,1788,2024-06,1,469
1484,-8477900.83786074,5315038.47193966,2024-03-06 00:00:00+00:00,600,600,300 MARGUERITE AV ,NO,All Other,LARCENY,43.0201440000001,-76.1582789989999,1789,2024-03,2,489
1485,-8477676.41798994,5317775.4438216,2024-02-18 00:00:00+00:00,2015,620,300 MIDLAND AV   ,NO,Motor Vehicle,MV THEFT,43.0381170000001,-76.156263001,1790,2024-02,3,388
1486,-8477676.41798994,5317775.4438216,2024-07-18 00:00:00+00:00,0,1423,300 MIDLAND AV   ,NO,All Other,LARCENY,43.0381170000001,-76.156263001,1791,2024-07,2,554
1487,-8477353.31305659,5316855.72089853,2024-06-22 00:00:00+00:00,115,130,300 MARTIN LUTHER KING      W ,NO,Of Bicycle,MV THEFT,43.0320780000001,-76.1533605,1792,2024-06,3,469
1488,-8477676.41798994,5317775.4438216,2024-03-03 00:00:00+00:00,346,500,300 MIDLAND AV   ,NO,Of Bicycle,MV THEFT,43.0381170000001,-76.156263001,1793,2024-03,3,489
1489,-8472145.06370059,5323201.04665901,2024-06-30 00:00:00+00:00,1945,1945,300 N  EDWARDS AVE    ,NO,All Other,LARCENY,43.0737300000001,-76.106574,1795,2024-06,2,469
1490,-8472245.2512423,5323194.18896784,2024-05-31 00:00:00+00:00,145,424,300 N COLLINGWOOD AV   ,NO,Motor Vehicle,BURGLARY,43.0736850000001,-76.107474,1796,2024-05,1,433
1491,-8472145.06370059,5323201.04665901,2024-11-04 00:00:00+00:00,1135,1135,300 N EDWARDS AV   ,NO,All Other,LARCENY,43.0737300000001,-76.106574,1797,2024-11,2,436
1492,-8472145.06370059,5323201.04665901,2024-10-09 00:00:00+00:00,1358,1358,300 N EDWARDS AV   ,NO,All Other,LARCENY,43.0737300000001,-76.106574,1798,2024-10,2,531
1493,-8472145.06370059,5323201.04665901,2024-11-10 00:00:00+00:00,2000,745,300 N EDWARDS AV   ,NO,Of Bicycle,MV THEFT,43.0737300000001,-76.106574,1799,2024-11,3,436
1494,-8480711.59945484,5319689.19622256,2024-08-09 00:00:00+00:00,304,309,300 N LOWELL AV ,NO,Of Bicycle,MV THEFT,43.0506810000001,-76.1835285,1800,2024-08,3,648
1495,-8480711.59945484,5319689.19622256,2024-10-15 00:00:00+00:00,2145,2145,300 N LOWELL AV   ,NO,From Motor Vehicle,LARCENY,43.0506810000001,-76.1835285,1801,2024-10,2,531
1496,-8480711.59945484,5319689.19622256,2024-08-03 00:00:00+00:00,1509,1509,300 N LOWELL AV   ,NO,Of Bicycle,MV THEFT,43.0506810000001,-76.1835285,1802,2024-08,3,648
1497,-8471975.74664377,5323214.76205646,2024-01-11 00:00:00+00:00,0,2200,300 N MIDLER AV   ,NO,From Motor Vehicle,LARCENY,43.0738200000001,-76.105052999,1806,2024-01,2,430
1498,-8471975.74664377,5323214.76205646,2024-04-09 00:00:00+00:00,1519,1519,300 N MIDLER AV   ,NO,Of MV Parts/Accessories,LARCENY,43.0738200000001,-76.105052999,1807,2024-04,2,426
1499,-8471975.74664377,5323214.76205646,2024-08-15 00:00:00+00:00,0,1952,300 N MIDLER AV   ,NO,From Building,BURGLARY,43.0738200000001,-76.105052999,1808,2024-08,1,648
1500,-8471975.74664377,5323214.76205646,2024-05-03 00:00:00+00:00,1040,1040,300 N MIDLER AV   ,NO,Of Bicycle,MV THEFT,43.0738200000001,-76.105052999,1809,2024-05,3,433
1501,-8472927.52840137,5322933.60043455,2024-06-28 00:00:00+00:00,0,700,300 NORTH AV   ,NO,Of Bicycle,MV THEFT,43.0719750000001,-76.113603,1812,2024-06,3,469
1502,-8472927.52840137,5322933.60043455,2024-02-07 00:00:00+00:00,830,1730,300 NORTH AV ,NO,From Building,BURGLARY,43.0719750000001,-76.113603,1813,2024-02,1,388
1503,-8472927.52840137,5322933.60043455,2024-06-28 00:00:00+00:00,2345,2345,300 NORTH AV   ,NO,Of Bicycle,MV THEFT,43.0719750000001,-76.113603,1814,2024-06,3,469
1504,-8472494.71822117,5323180.47360061,2024-09-22 00:00:00+00:00,221,221,300 NORWOOD AV   ,NO,Of Bicycle,BURGLARY,43.0735950000001,-76.1097149999999,1815,2024-09,1,569
1505,-8478280.04781744,5318991.37147095,2024-04-18 00:00:00+00:00,1800,900,300 OTISCO ST     ,NO,From Motor Vehicle,LARCENY,43.0461000000001,-76.1616855,1817,2024-04,2,426
1506,-8478280.04781744,5318991.37147095,2024-08-03 00:00:00+00:00,1840,1840,300 OTISCO ST     ,NO,From Building,LARCENY,43.0461000000001,-76.1616855,1818,2024-08,2,648
1507,-8478280.04781744,5318991.37147095,2024-02-29 00:00:00+00:00,1015,1015,300 OTISCO ST     ,NO,All Other,LARCENY,43.0461000000001,-76.1616855,1822,2024-02,2,388
1508,-8475832.9672224,5309843.58171661,2024-03-31 00:00:00+00:00,800,811,300 PARRISH LN     ,NO,Of Bicycle,MV THEFT,42.9860160000001,-76.139703001,1824,2024-03,3,489
1509,-8479430.70162271,5317558.86902501,2024-04-03 00:00:00+00:00,1235,1235,300 PUTNAM ST     ,NO,All Other,LARCENY,43.0366950000001,-76.172021999,1825,2024-04,2,426
1510,-8475902.59756389,5318281.26147181,2024-01-05 00:00:00+00:00,2128,2128,300 RENWICK AV   ,NO,All Other,LARCENY,43.041438,-76.1403285009999,1826,2024-01,2,430
1511,-8475902.59756389,5318281.26147181,2024-05-15 00:00:00+00:00,800,1050,300 RENWICK AV   ,NO,From Motor Vehicle,LARCENY,43.041438,-76.1403285009999,1828,2024-05,2,433
1512,-8475902.59756389,5318281.26147181,2024-08-24 00:00:00+00:00,2015,1405,300 RENWICK AVE    ,NO,From Motor Vehicle,LARCENY,43.041438,-76.1403285009999,1831,2024-08,2,648
1513,-8470791.53001204,5321977.71422555,2024-08-04 00:00:00+00:00,954,954,300 RIDGEWOOD DR     ,NO,From Building,BURGLARY,43.065702,-76.094415,1832,2024-08,1,648
1514,-8479308.47293314,5315313.91456361,2024-07-29 00:00:00+00:00,520,520,300 ROBINEAU RD     ,NO,Of Bicycle,MV THEFT,43.0219530000001,-76.170924,1833,2024-07,3,554
1515,-8474021.0755305,5320817.6164616,2024-12-08 00:00:00+00:00,2200,1224,300 ROBINSON ST     ,NO,Of Bicycle,MV THEFT,43.0580880000001,-76.123426501,1834,2024-12,3,386
1516,-8474021.0755305,5320817.6164616,2024-10-03 00:00:00+00:00,1015,1015,300 ROBINSON ST     ,NO,All Other,LARCENY,43.0580880000001,-76.123426501,1835,2024-10,2,531
1517,-8473387.89015555,5317073.65004089,2024-01-19 00:00:00+00:00,426,426,300 ROOSEVELT AV   ,NO,From Motor Vehicle,LARCENY,43.033509,-76.1177385,1836,2024-01,2,430
1518,-8473387.89015555,5317073.65004089,2024-02-07 00:00:00+00:00,732,809,300 ROOSEVELT ST   ,NO,Motor Vehicle,MV THEFT,43.033509,-76.1177385,1837,2024-02,3,388
1519,-8476295.8335538,5321322.22757172,2024-12-23 00:00:00+00:00,2020,1430,300 S  ALVORD ST     ,NO,All Other,LARCENY,43.0614,-76.143861,1838,2024-12,2,386
1520,-8476295.8335538,5321322.22757172,2024-12-21 00:00:00+00:00,1340,1345,300 S  ALVORD ST     ,NO,All Other,LARCENY,43.0614,-76.143861,1839,2024-12,2,386
1521,-8477088.31700875,5319361.52742244,2024-03-05 00:00:00+00:00,2000,2015,300 S  WARREN ST     ,NO,From Building,LARCENY,43.04853,-76.1509799999999,1841,2024-03,2,489
1522,-8472095.97191647,5321707.56038811,2024-05-10 00:00:00+00:00,1500,800,300 S EDWARDS AV   ,NO,Of Bicycle,MV THEFT,43.063929,-76.106133001,1843,2024-05,3,433
1523,-8479193.04241355,5317934.91461659,2024-12-27 00:00:00+00:00,330,1015,200 BARRETT ST     ,NO,From Motor Vehicle,LARCENY,43.039164042,-76.16988707,1844,2024-12,2,386
1524,-8480399.51537372,5319044.83753566,2024-04-19 00:00:00+00:00,1730,830,300 S LOWELL AV   ,NO,Of Bicycle,MV THEFT,43.046451,-76.180725001,1846,2024-04,3,426
1525,-8471955.20830904,5321721.27359264,2024-02-27 00:00:00+00:00,1040,1140,300 S MIDLER AV ,NO,All Other,LARCENY,43.064019,-76.1048685,1847,2024-02,2,388
1526,-8476794.35685393,5319967.17317962,2024-08-06 00:00:00+00:00,853,853,200 N STATE ST     ,YES,Shoplifting,LARCENY,43.0525057360001,-76.148339311,1849,2024-08,2,648
1527,-8476794.35685393,5319967.17317962,2024-05-11 00:00:00+00:00,1550,1550,200 N STATE ST     ,NO,All Other,LARCENY,43.0525057360001,-76.148339311,1850,2024-05,2,433
1528,-8476794.35685393,5319967.17317962,2024-01-21 00:00:00+00:00,725,725,200 N STATE ST     ,YES,From Building,LARCENY,43.0525057360001,-76.148339311,1851,2024-01,2,430
1529,-8476794.35685393,5319967.17317962,2024-11-06 00:00:00+00:00,1014,1014,200 N STATE ST     ,YES,From Building,BURGLARY,43.0525057360001,-76.148339311,1853,2024-11,1,436
1530,-8475108.90952072,5320373.1010325,2024-04-03 00:00:00+00:00,2030,700,200 OAK ST     ,NO,Of Bicycle,MV THEFT,43.0551702880001,-76.13319868,1855,2024-04,3,426
1531,-8475108.90952072,5320373.1010325,2024-03-22 00:00:00+00:00,2100,630,200 OAK ST     ,YES,Of Bicycle,MV THEFT,43.0551702880001,-76.13319868,1857,2024-03,3,489
1532,-8475108.90952072,5320373.1010325,2024-05-31 00:00:00+00:00,2147,2225,200 OAK ST     ,NO,All Other,LARCENY,43.0551702880001,-76.13319868,1858,2024-05,2,433
1533,-8476499.98938109,5317797.8280725,2024-12-04 00:00:00+00:00,400,400,200 OAKWOOD AV   ,NO,From Building,BURGLARY,43.0382639700001,-76.145694963,1859,2024-12,1,386
1534,-8479046.48440399,5318866.54250072,2024-09-18 00:00:00+00:00,945,1832,200 ONTARIO ST     ,NO,From Mailbox,LARCENY,43.045280501,-76.168570517,1860,2024-09,2,569
1535,-8474650.82825764,5318861.40908155,2024-06-22 00:00:00+00:00,1454,1536,200 OSTROM AV   ,NO,All Other,LARCENY,43.0452468,-76.129083666,1861,2024-06,2,469
1536,-8474650.82825764,5318861.40908155,2024-02-15 00:00:00+00:00,335,335,200 OSTROM AVE  ,NO,All Other,LARCENY,43.0452468,-76.129083666,1862,2024-02,2,388
1537,-8478368.16966219,5317037.26572428,2024-06-13 00:00:00+00:00,0,234,200 PALMER AV   ,NO,From Building,BURGLARY,43.03327009,-76.162477112,1863,2024-06,1,469
1538,-8478133.72446937,5319894.23742995,2024-10-11 00:00:00+00:00,1721,1721,200 PARK AVE    ,NO,Of Bicycle,MV THEFT,43.052026966,-76.160371055,1864,2024-10,3,531
1539,-8473726.43287588,5322498.70061355,2024-04-18 00:00:00+00:00,652,705,200 PAUL AV   ,NO,All Other,LARCENY,43.069121051,-76.120779681,1865,2024-04,2,426
1540,-8470375.96778505,5320149.98289146,2024-07-17 00:00:00+00:00,0,604,200 POLK ST     ,NO,From Motor Vehicle,LARCENY,43.053705732,-76.090681941,1866,2024-07,2,554
1541,-8481514.16533872,5320462.24581828,2024-07-09 00:00:00+00:00,2300,1647,200 PHARIS ST     ,NO,From Motor Vehicle,LARCENY,43.0557554280001,-76.190738072,1867,2024-07,2,554
1542,-8477088.31700875,5319361.52742244,2024-10-04 00:00:00+00:00,748,748,300 S WARREN ST     ,YES,Shoplifting,LARCENY,43.04853,-76.1509799999999,1868,2024-10,2,531
1543,-8470375.96778505,5320149.98289146,2024-09-25 00:00:00+00:00,1230,1235,200 POLK ST   ,YES,All Other,ROBBERY,43.053705732,-76.090681941,1869,2024-09,4,569
1544,-8470375.96778505,5320149.98289146,2024-08-11 00:00:00+00:00,2200,231,200 POLK ST     ,NO,Of Bicycle,MV THEFT,43.053705732,-76.090681941,1870,2024-08,3,648
1545,-8470375.96778505,5320149.98289146,2024-07-17 00:00:00+00:00,1500,1400,200 POLK ST     ,NO,From Motor Vehicle,LARCENY,43.053705732,-76.090681941,1872,2024-07,2,554
1546,-8470375.96778505,5320149.98289146,2024-09-18 00:00:00+00:00,300,400,200 POLK ST     ,NO,Of Bicycle,MV THEFT,43.053705732,-76.090681941,1873,2024-09,3,569
1547,-8477088.31700875,5319361.52742244,2024-06-16 00:00:00+00:00,2100,1300,300 S WARREN ST   ,NO,Of MV Parts/Accessories,LARCENY,43.04853,-76.1509799999999,1874,2024-06,2,469
1548,-8477289.39930491,5321734.45154405,2024-09-18 00:00:00+00:00,2248,2248,200 POND ST     ,YES,From Building,BURGLARY,43.0641054870001,-76.152786353,1875,2024-09,1,569
1549,-8477088.31700875,5319361.52742244,2024-12-28 00:00:00+00:00,1926,1927,300 S WARREN ST     ,NO,From Motor Vehicle,LARCENY,43.04853,-76.1509799999999,1877,2024-12,2,386
1550,-8477289.39930491,5321734.45154405,2024-08-06 00:00:00+00:00,1037,1037,200 POND ST     ,NO,All Other,LARCENY,43.0641054870001,-76.152786353,1878,2024-08,2,648
