X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,unemployment_rate,CrimeType,monthly_crime_count
-8479620.05618786,5322321.931704,2024-05-25 00:00:00+00:00,1244,1430,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3082,2024-05,3.4,2,433
-8474674.4606063,5312165.99367544,2024-08-01 00:00:00+00:00,0,700,100 LAFAYETTE RD     ,NO,From Motor Vehicle,LARCENY,43.001275504,-76.129295959,3083,2024-08,3.8,2,648
-8474814.59381144,5318864.50777698,2024-08-22 00:00:00+00:00,1257,1257,1100 MADISON ST     ,NO,From Building,LARCENY,43.045267143,-76.1305547969999,3084,2024-08,3.8,2,648
-8479620.05618786,5322321.931704,2024-06-04 00:00:00+00:00,1600,1816,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,3085,2024-06,3.6,2,469
-8474814.59381144,5318864.50777698,2024-06-07 00:00:00+00:00,923,923,1100 MADISON ST     ,YES,From Building,BURGLARY,43.045267143,-76.1305547969999,3087,2024-06,3.6,1,469
-8479620.05618786,5322321.931704,2024-06-08 00:00:00+00:00,1301,1301,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3088,2024-06,3.6,2,469
-8474674.4606063,5312165.99367544,2024-08-19 00:00:00+00:00,1924,1924,100 LAFAYETTE RD     ,YES,All Other,LARCENY,43.001275504,-76.129295959,3089,2024-08,3.8,2,648
-8474814.59381144,5318864.50777698,2024-11-09 00:00:00+00:00,1000,1000,1100 MADISON ST     ,NO,From Motor Vehicle,LARCENY,43.045267143,-76.1305547969999,3090,2024-11,3.3,2,436
-8474674.4606063,5312165.99367544,2024-11-14 00:00:00+00:00,2200,700,100 LAFAYETTE RD     ,NO,From Motor Vehicle,LARCENY,43.001275504,-76.129295959,3092,2024-11,3.3,2,436
-8474814.59381144,5318864.50777698,2024-08-30 00:00:00+00:00,2200,1100,1100 MADISON ST     ,NO,Of Bicycle,MV THEFT,43.045267143,-76.1305547969999,3093,2024-08,3.8,3,648
-8479620.05618786,5322321.931704,2024-03-04 00:00:00+00:00,1730,1730,1 DESTINY USA DR,NO,From Building,LARCENY,43.067961,-76.1737229999999,3094,2024-03,4.0,2,489
-8474674.4606063,5312165.99367544,2024-01-03 00:00:00+00:00,0,2239,100 LAFAYETTE RD     ,NO,From Building,BURGLARY,43.001275504,-76.129295959,3095,2024-01,4.3,1,430
-8474814.59381144,5318864.50777698,2024-06-03 00:00:00+00:00,1825,1825,1100 MADISON ST     ,NO,From Coin Operated Machine/Device,BURGLARY,43.045267143,-76.1305547969999,3096,2024-06,3.6,1,469
-8479620.05618786,5322321.931704,2024-11-17 00:00:00+00:00,1757,1757,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3097,2024-11,3.3,2,436
-8473545.68553375,5315200.17359092,2024-11-12 00:00:00+00:00,612,613,100 LAMBRETH LN     ,NO,From Motor Vehicle,LARCENY,43.0212060000001,-76.119156,3098,2024-11,3.3,2,436
-8474814.59381144,5318864.50777698,2024-03-20 00:00:00+00:00,1900,1900,1100 MADISON ST     ,NO,From Motor Vehicle,LARCENY,43.045267143,-76.1305547969999,3099,2024-03,4.0,2,489
-8479620.05618786,5322321.931704,2024-11-17 00:00:00+00:00,1813,1813,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3100,2024-11,3.3,2,436
-8474674.4606063,5312165.99367544,2024-08-08 00:00:00+00:00,1935,1935,100 LAFAYETTE RD     ,NO,Shoplifting,LARCENY,43.001275504,-76.129295959,3101,2024-08,3.8,2,648
-8474814.59381144,5318864.50777698,2024-06-02 00:00:00+00:00,2130,1145,1100 MADISON ST     ,NO,From Motor Vehicle,LARCENY,43.045267143,-76.1305547969999,3102,2024-06,3.6,2,469
-8479620.05618786,5322321.931704,2024-06-08 00:00:00+00:00,1500,2149,1 DESTINY USA DR,NO,Of MV Parts/Accessories,LARCENY,43.067961,-76.1737229999999,3103,2024-06,3.6,2,469
-8474674.4606063,5312165.99367544,2024-06-11 00:00:00+00:00,908,908,100 LAFAYETTE RD     ,NO,All Other,LARCENY,43.001275504,-76.129295959,3104,2024-06,3.6,2,469
-8474814.59381144,5318864.50777698,2024-02-15 00:00:00+00:00,0,1630,1100 MADISON ST   ,NO,From Motor Vehicle,LARCENY,43.045267143,-76.1305547969999,3105,2024-02,4.4,2,388
-8479620.05618786,5322321.931704,2024-11-21 00:00:00+00:00,1717,1717,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3106,2024-11,3.3,2,436
-8474674.4606063,5312165.99367544,2024-03-10 00:00:00+00:00,1811,1811,100 LAFAYETTE RD     ,NO,Shoplifting,LARCENY,43.001275504,-76.129295959,3107,2024-03,4.0,2,489
-8474814.59381144,5318864.50777698,2024-06-19 00:00:00+00:00,10,1210,1100 MADISON ST     ,NO,From Motor Vehicle,LARCENY,43.045267143,-76.1305547969999,3108,2024-06,3.6,2,469
-8479620.05618786,5322321.931704,2024-06-08 00:00:00+00:00,1511,1511,1 DESTINY USA DR,YES,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,3109,2024-06,3.6,2,469
-8474814.59381144,5318864.50777698,2024-06-19 00:00:00+00:00,0,1630,1100 MADISON ST   ,NO,From Building,BURGLARY,43.045267143,-76.1305547969999,3111,2024-06,3.6,1,469
-8479620.05618786,5322321.931704,2024-01-30 00:00:00+00:00,1534,1534,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3112,2024-01,4.3,2,430
-8474674.4606063,5312165.99367544,2024-02-28 00:00:00+00:00,2100,630,100 LAFAYETTE RD     ,NO,From Motor Vehicle,LARCENY,43.001275504,-76.129295959,3113,2024-02,4.4,2,388
-8477296.70709552,5321478.55284792,2024-04-18 00:00:00+00:00,100,100,1100 N  TOWNSEND ST     ,NO,All Other,LARCENY,43.0624260000001,-76.1528519999999,3114,2024-04,3.4,2,426
-8479620.05618786,5322321.931704,2024-01-31 00:00:00+00:00,1745,1745,1 DESTINY USA DR,YES,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3115,2024-01,4.3,1,430
-8474674.4606063,5312165.99367544,2024-03-09 00:00:00+00:00,700,715,100 LAFAYETTE RD   ,NO,Of Bicycle,MV THEFT,43.001275504,-76.129295959,3116,2024-03,4.0,3,489
-8472529.3973595,5317516.87419941,2024-06-08 00:00:00+00:00,2100,550,1100 MEADOWBROOK DR   ,NO,Of Bicycle,MV THEFT,43.0364192640001,-76.1100265279999,3117,2024-06,3.6,3,469
-8479620.05618786,5322321.931704,2024-06-08 00:00:00+00:00,1250,1250,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3118,2024-06,3.6,2,469
-8474674.4606063,5312165.99367544,2024-08-06 00:00:00+00:00,2300,830,100 LAFAYETTE RD     ,NO,Motor Vehicle,MV THEFT,43.001275504,-76.129295959,3119,2024-08,3.8,3,648
-8477416.33424859,5322853.57805062,2024-08-26 00:00:00+00:00,1001,1002,1100 FIRST NORTH ST     ,NO,All Other,LARCENY,43.0714498780001,-76.153926629,3120,2024-08,3.8,2,648
-8479620.05618786,5322321.931704,2024-11-19 00:00:00+00:00,1112,1112,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3121,2024-11,3.3,2,436
-8479688.18115588,5319493.85335513,2024-08-04 00:00:00+00:00,2120,2200,100 LAKEVIEW AV   ,NO,All Other,ROBBERY,43.0493986700001,-76.1743349769999,3122,2024-08,3.8,4,648
-8479620.05618786,5322321.931704,2024-11-19 00:00:00+00:00,1741,1741,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3123,2024-11,3.3,2,436
-8473906.92919256,5316565.42676639,2024-07-14 00:00:00+00:00,1200,2000,1100 LANCASTER AVE    ,NO,All Other,LARCENY,43.0301717740001,-76.122401107,3124,2024-07,3.9,2,554
-8479620.05618786,5322321.931704,2024-01-31 00:00:00+00:00,1755,1755,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3126,2024-01,4.3,2,430
-8471296.87931203,5321776.24866038,2024-11-29 00:00:00+00:00,2030,30,1100 N GLENCOVE RD     ,NO,Of Bicycle,MV THEFT,43.064379801,-76.09895463,3127,2024-11,3.3,3,436
-8473545.68553375,5315200.17359092,2024-08-22 00:00:00+00:00,956,956,100 LAMBRETH LN     ,NO,From Building,LARCENY,43.0212060000001,-76.119156,3128,2024-08,3.8,2,648
-8477296.70709552,5321478.55284792,2024-09-29 00:00:00+00:00,0,0,1100 N TOWNSEND ST     ,NO,From Motor Vehicle,LARCENY,43.0624260000001,-76.1528519999999,3130,2024-09,3.1,2,569
-8473545.68553375,5315200.17359092,2024-10-02 00:00:00+00:00,200,1400,100 LAMBRETH LN     ,NO,All Other,LARCENY,43.0212060000001,-76.119156,3131,2024-10,3.2,2,531
-8479620.05618786,5322321.931704,2024-11-18 00:00:00+00:00,1525,1525,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3132,2024-11,3.3,2,436
-8477296.70709552,5321478.55284792,2024-06-11 00:00:00+00:00,2230,2235,1100 N TOWNSEND ST     ,NO,All Other,LARCENY,43.0624260000001,-76.1528519999999,3133,2024-06,3.6,2,469
-8479688.18115588,5319493.85335513,2024-09-25 00:00:00+00:00,2337,2337,100 LAKEVIEW AV   ,NO,From Building,LARCENY,43.0493986700001,-76.1743349769999,3134,2024-09,3.1,2,569
-8479620.05618786,5322321.931704,2024-12-04 00:00:00+00:00,1359,1359,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3135,2024-12,3.5,2,386
-8471296.87931203,5321776.24866038,2024-07-19 00:00:00+00:00,2200,800,1100 N GLENCOVE RD     ,NO,Of Bicycle,MV THEFT,43.064379801,-76.09895463,3136,2024-07,3.9,3,554
-8479688.18115588,5319493.85335513,2024-09-13 00:00:00+00:00,1800,930,100 LAKEVIEW AV   ,NO,From Building,BURGLARY,43.0493986700001,-76.1743349769999,3137,2024-09,3.1,1,569
-8479620.05618786,5322321.931704,2024-01-29 00:00:00+00:00,1751,1751,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3138,2024-01,4.3,2,430
-8479688.18115588,5319493.85335513,2024-08-07 00:00:00+00:00,2058,2058,100 LAKEVIEW AV   ,NO,All Other,ROBBERY,43.0493986700001,-76.1743349769999,3140,2024-08,3.8,4,648
-8479620.05618786,5322321.931704,2024-03-01 00:00:00+00:00,2000,2000,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3141,2024-03,4.0,2,489
-8479688.18115588,5319493.85335513,2024-05-07 00:00:00+00:00,1900,1900,100 LAKEVIEW AV   ,YES,From Building,BURGLARY,43.0493986700001,-76.1743349769999,3143,2024-05,3.4,1,433
-8479620.05618786,5322321.931704,2024-01-29 00:00:00+00:00,1506,1506,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3144,2024-01,4.3,2,430
-8479688.18115588,5319493.85335513,2024-05-11 00:00:00+00:00,1007,1007,100 LAKEVIEW AVE    ,NO,All Other,LARCENY,43.0493986700001,-76.1743349769999,3146,2024-05,3.4,2,433
-8479620.05618786,5322321.931704,2024-03-01 00:00:00+00:00,2045,2045,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3147,2024-03,4.0,2,489
-8476328.89544256,5318090.71990164,2024-02-16 00:00:00+00:00,1950,1950,1100 S MCBRIDE ST   ,NO,Motor Vehicle,MV THEFT,43.0401870000001,-76.1441579999999,3148,2024-02,4.4,3,388
-8473545.68553375,5315200.17359092,2024-08-13 00:00:00+00:00,1735,1735,100 LAMBRETH LN     ,NO,All Other,LARCENY,43.0212060000001,-76.119156,3149,2024-08,3.8,2,648
-8479620.05618786,5322321.931704,2024-03-01 00:00:00+00:00,2025,2025,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3150,2024-03,4.0,2,489
-8477296.70709552,5321478.55284792,2024-10-29 00:00:00+00:00,1303,1303,1100 S TOWNSEND ST     ,NO,All Other,ROBBERY,43.0624260000001,-76.1528519999999,3151,2024-10,3.2,4,531
-8473545.68553375,5315200.17359092,2024-11-12 00:00:00+00:00,1800,1600,100 LAMBRETH LN     ,NO,From Motor Vehicle,LARCENY,43.0212060000001,-76.119156,3152,2024-11,3.3,2,436
-8479620.05618786,5322321.931704,2024-11-25 00:00:00+00:00,1255,1255,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3153,2024-11,3.3,2,436
-8475203.78934911,5319028.38640624,2024-08-14 00:00:00+00:00,1200,1200,1100 W GENESEE ST   ,NO,Of MV Parts/Accessories,LARCENY,43.046343,-76.1340509999999,3154,2024-08,3.8,2,648
-8477002.47888336,5318709.94820976,2024-05-07 00:00:00+00:00,250,250,100 HARRISON PL     ,YES,From Motor Vehicle,LARCENY,43.0442524480001,-76.150208903,3155,2024-05,3.4,2,433
-8479620.05618786,5322321.931704,2024-05-25 00:00:00+00:00,1826,1826,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3156,2024-05,3.4,2,433
-8476371.47514779,5324392.98988483,2024-03-14 00:00:00+00:00,1300,1341,1100 WADSWORTH ST     ,NO,From Building,LARCENY,43.081551,-76.1445404999999,3157,2024-03,4.0,2,489
-8479620.05618786,5322321.931704,2024-12-01 00:00:00+00:00,1433,1433,1 DESTINY USA DR,YES,All Other,LARCENY,43.067961,-76.1737229999999,3159,2024-12,3.5,2,386
-8472960.08935243,5316928.36338138,2024-06-23 00:00:00+00:00,639,640,1100 WESTMORELAND AVE    ,NO,From Motor Vehicle,LARCENY,43.0325550000001,-76.1138955,3160,2024-06,3.6,2,469
-8476632.96463167,5317985.16976873,2024-08-09 00:00:00+00:00,2100,530,100 LATIMER TER  ,YES,Of Bicycle,MV THEFT,43.039494,-76.1468895,3161,2024-08,3.8,3,648
-8479620.05618786,5322321.931704,2024-05-25 00:00:00+00:00,1645,1645,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,3162,2024-05,3.4,2,433
-8473961.96476957,5320173.17994887,2024-11-21 00:00:00+00:00,2323,2323,1200 BURNET AV   ,YES,From Building,BURGLARY,43.053858,-76.1228955,3163,2024-11,3.3,1,436
-8479620.05618786,5322321.931704,2024-04-04 00:00:00+00:00,1320,1800,1 DESTINY USA DR,NO,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,3165,2024-04,3.4,2,426
-8473961.96476957,5320173.17994887,2024-08-21 00:00:00+00:00,1654,1654,1200 BURNET AV   ,NO,All Other,LARCENY,43.053858,-76.1228955,3166,2024-08,3.8,2,648
-8476915.91885107,5322457.22041685,2024-11-18 00:00:00+00:00,1600,900,100 LAWRENCE ST     ,NO,Of Bicycle,MV THEFT,43.0688488380001,-76.149431321,3167,2024-11,3.3,3,436
-8479620.05618786,5322321.931704,2024-12-04 00:00:00+00:00,1438,1438,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3168,2024-12,3.5,2,386
-8473961.96476957,5320173.17994887,2024-02-13 00:00:00+00:00,2200,1300,1200 BURNET AV   ,NO,Motor Vehicle,MV THEFT,43.053858,-76.1228955,3169,2024-02,4.4,3,388
-8479620.05618786,5322321.931704,2024-03-01 00:00:00+00:00,1123,1123,1 DESTINY USA DR,YES,All Other,LARCENY,43.067961,-76.1737229999999,3170,2024-03,4.0,2,489
-8476915.91885107,5322457.22041685,2024-01-09 00:00:00+00:00,1100,1230,100 LAWRENCE ST   ,NO,Motor Vehicle,MV THEFT,43.0688488380001,-76.149431321,3171,2024-01,4.3,3,430
-8473961.96476957,5320173.17994887,2024-08-30 00:00:00+00:00,1359,1359,1200 BURNET AV   ,NO,Of MV Parts/Accessories,LARCENY,43.053858,-76.1228955,3172,2024-08,3.8,2,648
-8479620.05618786,5322321.931704,2024-01-01 00:00:00+00:00,2112,2112,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,3173,2024-01,4.3,2,430
-8477722.33727989,5321863.78301522,2024-09-14 00:00:00+00:00,2308,2308,1100 N SALINA ST     ,YES,Shoplifting,LARCENY,43.0649542840001,-76.1566755009999,3175,2024-09,3.1,2,569
-8479620.05618786,5322321.931704,2024-06-09 00:00:00+00:00,1241,1241,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3176,2024-06,3.6,2,469
-8479620.05618786,5322321.931704,2024-03-01 00:00:00+00:00,1906,1906,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3179,2024-03,4.0,2,489
-8476915.91885107,5322457.22041685,2024-01-30 00:00:00+00:00,1200,1200,100 LAWRENCE ST   ,NO,All Other,LARCENY,43.0688488380001,-76.149431321,3180,2024-01,4.3,2,430
-8477722.33727989,5321863.78301522,2024-04-05 00:00:00+00:00,2148,2148,1100 N SALINA ST     ,NO,Shoplifting,LARCENY,43.0649542840001,-76.1566755009999,3181,2024-04,3.4,2,426
-8479620.05618786,5322321.931704,2024-11-30 00:00:00+00:00,1145,1145,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3182,2024-11,3.3,2,436
-8473415.68551921,5322957.98206948,2024-10-27 00:00:00+00:00,1406,1415,100 LEA LN     ,YES,Of Bicycle,ROBBERY,43.072134996,-76.1179881899999,3183,2024-10,3.2,4,531
-8477722.33727989,5321863.78301522,2024-06-27 00:00:00+00:00,312,312,1100 N SALINA ST     ,NO,From Building,BURGLARY,43.0649542840001,-76.1566755009999,3184,2024-06,3.6,1,469
-8479620.05618786,5322321.931704,2024-01-02 00:00:00+00:00,1717,1717,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3185,2024-01,4.3,2,430
-8476915.91885107,5322457.22041685,2024-03-14 00:00:00+00:00,1931,1931,100 LAWRENCE ST     ,YES,All Other,LARCENY,43.0688488380001,-76.149431321,3186,2024-03,4.0,2,489
-8477722.33727989,5321863.78301522,2024-09-17 00:00:00+00:00,1430,1445,1100 N SALINA ST     ,NO,All Other,LARCENY,43.0649542840001,-76.1566755009999,3187,2024-09,3.1,2,569
-8479620.05618786,5322321.931704,2024-11-27 00:00:00+00:00,1626,1626,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3188,2024-11,3.3,2,436
-8473415.68551921,5322957.98206948,2024-09-10 00:00:00+00:00,1322,1322,100 LEA LN     ,NO,All Other,LARCENY,43.072134996,-76.1179881899999,3189,2024-09,3.1,2,569
-8479620.05618786,5322321.931704,2024-11-27 00:00:00+00:00,1455,1455,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3191,2024-11,3.3,2,436
-8478442.48254674,5319507.19298919,2024-10-30 00:00:00+00:00,2100,145,100 LEAVENWORTH AV   ,NO,Of Bicycle,MV THEFT,43.049486239,-76.1631446759999,3192,2024-10,3.2,3,531
-8477573.70883912,5321306.98157876,2024-04-05 00:00:00+00:00,650,650,1100 N STATE ST     ,NO,All Other,LARCENY,43.0612999360001,-76.155340349,3193,2024-04,3.4,2,426
-8479620.05618786,5322321.931704,2024-03-02 00:00:00+00:00,1530,2300,1 DESTINY USA DR,NO,Of Bicycle,MV THEFT,43.067961,-76.1737229999999,3194,2024-03,4.0,3,489
-8476075.42096203,5318278.51983894,2024-11-05 00:00:00+00:00,1500,1506,100 LIGHT CT     ,NO,All Other,LARCENY,43.0414200000001,-76.141881,3195,2024-11,3.3,2,436
-8476876.86385488,5321867.51885735,2024-03-19 00:00:00+00:00,1345,1345,1100 PARK ST     ,NO,All Other,LARCENY,43.064978802,-76.149080484,3196,2024-03,4.0,2,489
-8479620.05618786,5322321.931704,2024-11-29 00:00:00+00:00,1152,1152,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3197,2024-11,3.3,2,436
-8474674.4606063,5312165.99367544,2024-09-07 00:00:00+00:00,1900,1409,100 LAFAYETTE RD     ,NO,Of Bicycle,MV THEFT,43.001275504,-76.129295959,3198,2024-09,3.1,3,569
-8476876.86385488,5321867.51885735,2024-07-18 00:00:00+00:00,1542,1542,1100 PARK ST     ,NO,From Mailbox,LARCENY,43.064978802,-76.149080484,3199,2024-07,3.9,2,554
-8479620.05618786,5322321.931704,2024-11-29 00:00:00+00:00,1737,1737,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,3200,2024-11,3.3,2,436
-8474081.34123115,5319131.39684883,2024-04-26 00:00:00+00:00,822,822,100 LEXINGTON AV   ,NO,From Building,BURGLARY,43.0470192500001,-76.123967877,3201,2024-04,3.4,1,426
-8479620.05618786,5322321.931704,2024-12-01 00:00:00+00:00,1927,1927,1 DESTINY USA DR,YES,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3203,2024-12,3.5,1,386
-8479620.05618786,5322321.931704,2024-01-30 00:00:00+00:00,1357,1357,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3206,2024-01,4.3,2,430
-8474081.34123115,5319131.39684883,2024-09-07 00:00:00+00:00,130,317,100 LEXINGTON AV   ,NO,From Building,BURGLARY,43.0470192500001,-76.123967877,3207,2024-09,3.1,1,569
-8476876.86385488,5321867.51885735,2024-08-27 00:00:00+00:00,930,930,1100 PARK ST     ,NO,All Other,LARCENY,43.064978802,-76.149080484,3208,2024-08,3.8,2,648
-8479620.05618786,5322321.931704,2024-12-01 00:00:00+00:00,1623,1623,1 DESTINY USA DR,NO,From Building,LARCENY,43.067961,-76.1737229999999,3209,2024-12,3.5,2,386
-8477028.58263604,5321589.15928441,2024-08-14 00:00:00+00:00,1055,1730,100 LILAC ST     ,NO,From Building,BURGLARY,43.063151926,-76.1504433969999,3210,2024-08,3.8,1,648
-8476587.56075096,5323020.7640514,2024-02-27 00:00:00+00:00,700,700,1100 POND ST   ,NO,From Motor Vehicle,LARCENY,43.072546979,-76.14648163,3211,2024-02,4.4,2,388
-8479620.05618786,5322321.931704,2024-11-30 00:00:00+00:00,1412,1412,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3212,2024-11,3.3,2,436
-8476876.86385488,5321867.51885735,2024-04-04 00:00:00+00:00,800,1235,1100 PARK ST     ,NO,Of MV Parts/Accessories,LARCENY,43.064978802,-76.149080484,3214,2024-04,3.4,2,426
-8479620.05618786,5322321.931704,2024-11-30 00:00:00+00:00,1827,1827,1 DESTINY USA DR,YES,All Other,LARCENY,43.067961,-76.1737229999999,3215,2024-11,3.3,2,436
-8477028.58263604,5321589.15928441,2024-08-16 00:00:00+00:00,2230,1100,100 LILAC ST   ,NO,From Motor Vehicle,LARCENY,43.063151926,-76.1504433969999,3217,2024-08,3.8,2,648
-8479620.05618786,5322321.931704,2024-11-30 00:00:00+00:00,2145,2146,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,3218,2024-11,3.3,2,436
-8473961.96476957,5320173.17994887,2024-02-13 00:00:00+00:00,2100,1300,1200 BURNET AV   ,NO,Motor Vehicle,MV THEFT,43.053858,-76.1228955,3219,2024-02,4.4,3,388
-8477028.58263604,5321589.15928441,2024-08-28 00:00:00+00:00,1723,1723,100 LILAC ST     ,NO,Of Bicycle,ROBBERY,43.063151926,-76.1504433969999,3220,2024-08,3.8,4,648
-8479620.05618786,5322321.931704,2024-03-02 00:00:00+00:00,1211,1211,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3221,2024-03,4.0,2,489
-8473961.96476957,5320173.17994887,2024-08-30 00:00:00+00:00,759,759,1200 BURNET AV   ,NO,Of MV Parts/Accessories,LARCENY,43.053858,-76.1228955,3222,2024-08,3.8,2,648
-8477810.08431191,5317958.33814021,2024-09-24 00:00:00+00:00,1959,1959,100 LINCOLN AV   ,YES,All Other,LARCENY,43.039317833,-76.157463746,3223,2024-09,3.1,2,569
-8479620.05618786,5322321.931704,2024-03-07 00:00:00+00:00,1607,1607,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,3224,2024-03,4.0,2,489
-8476222.19571064,5322105.25149323,2024-05-06 00:00:00+00:00,1857,1857,1200 BUTTERNUT ST     ,NO,All Other,LARCENY,43.066539,-76.1431995,3225,2024-05,3.4,2,433
-8477028.58263604,5321589.15928441,2024-09-16 00:00:00+00:00,1649,1649,100 LILAC ST     ,NO,Of Bicycle,MV THEFT,43.063151926,-76.1504433969999,3226,2024-09,3.1,3,569
-8479620.05618786,5322321.931704,2024-11-26 00:00:00+00:00,2022,2022,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,3227,2024-11,3.3,2,436
-8477810.08431191,5317958.33814021,2024-03-11 00:00:00+00:00,0,900,100 LINCOLN AV   ,NO,From Motor Vehicle,LARCENY,43.039317833,-76.157463746,3229,2024-03,4.0,2,489
-8479267.39604104,5320144.38701447,2024-06-13 00:00:00+00:00,1411,1411,0 W GENESEE ST & N GEDDES ST  ,NO,All Other,LARCENY,43.0536690000001,-76.170555,3230,2024-06,3.6,2,469
-8476222.19571064,5322105.25149323,2024-09-19 00:00:00+00:00,1417,1417,1200 BUTTERNUT ST     ,NO,All Other,LARCENY,43.066539,-76.1431995,3231,2024-09,3.1,2,569
-8479620.05618786,5322321.931704,2024-08-26 00:00:00+00:00,1949,1949,1 DESTINY USA DR,NO,Of Bicycle,MV THEFT,43.067961,-76.1737229999999,3233,2024-08,3.8,3,648
-8473217.07050825,5322981.60303909,2024-05-20 00:00:00+00:00,1700,809,100 LINWILL TER    ,NO,Of MV Parts/Accessories,LARCENY,43.0722900000001,-76.116204001,3235,2024-05,3.4,2,433
-8479620.05618786,5322321.931704,2024-08-21 00:00:00+00:00,1455,1455,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,3236,2024-08,3.8,2,648
-8473217.07050825,5322981.60303909,2024-04-11 00:00:00+00:00,1407,1407,100 LINWILL TER    ,NO,All Other,LARCENY,43.0722900000001,-76.116204001,3238,2024-04,3.4,2,426
-8479620.05618786,5322321.931704,2024-07-10 00:00:00+00:00,1031,1031,1 DESTINY USA DR,YES,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3239,2024-07,3.9,1,554
-8476222.19571064,5322105.25149323,2024-11-28 00:00:00+00:00,1140,1140,1200 BUTTERNUT ST     ,YES,Of Bicycle,MV THEFT,43.066539,-76.1431995,3240,2024-11,3.3,3,436
-8475129.47546269,5320764.12684401,2024-08-14 00:00:00+00:00,2100,800,100 LINCOLN PARK DR     ,NO,Of Bicycle,MV THEFT,43.0577369120001,-76.133383427,3241,2024-08,3.8,3,648
-8479620.05618786,5322321.931704,2024-12-01 00:00:00+00:00,1312,1312,1 DESTINY USA DR,YES,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3242,2024-12,3.5,1,386
-8476222.19571064,5322105.25149323,2024-05-18 00:00:00+00:00,2040,2040,1200 BUTTERNUT ST     ,NO,All Other,LARCENY,43.066539,-76.1431995,3243,2024-05,3.4,2,433
-8475129.47546269,5320764.12684401,2024-12-06 00:00:00+00:00,1315,1315,100 LINCOLN PARK DR     ,NO,All Other,LARCENY,43.0577369120001,-76.133383427,3244,2024-12,3.5,2,386
