X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,unemployment_rate,CrimeType
-8473618.32161281,5318651.38929412,2023-07-27 00:00:00+00:00,1103,1103,400 WESTCOTT ST     ,NO,All Other,LARCENY,43.043868,-76.119808501,4860,2023-07-01,3.5,2
-8477605.00497812,5319213.49968862,2023-04-04 00:00:00+00:00,1630,1634,300 W JEFFERSON ST     ,NO,From Motor Vehicle,LARCENY,43.0475582390001,-76.155621487,4861,2023-04-01,2.9,2
-8475793.975567,5317279.99037123,2023-05-10 00:00:00+00:00,2034,2254,300 STADIUM PL     ,NO,All Other,LARCENY,43.0348638730001,-76.139352733,4862,2023-05-01,3.2,2
-8473618.32161281,5318651.38929412,2023-08-23 00:00:00+00:00,1332,1332,400 WESTCOTT ST     ,NO,All Other,LARCENY,43.043868,-76.119808501,4863,2023-08-01,3.8,2
-8477231.08414438,5318644.53494196,2023-11-09 00:00:00+00:00,2015,2015,500 S SALINA ST     ,YES,From Building,LARCENY,43.043823,-76.152262499,4864,2023-11-01,3.7,2
-8475793.975567,5317279.99037123,2023-10-15 00:00:00+00:00,1458,1458,300 STADIUM PL     ,NO,Of Bicycle,LARCENY,43.0348638730001,-76.139352733,4865,2023-10-01,3.7,2
-8473618.32161281,5318651.38929412,2023-12-06 00:00:00+00:00,1010,1213,400 WESTCOTT ST     ,NO,All Other,LARCENY,43.043868,-76.119808501,4866,2023-12-01,4.2,2
-8477231.08414438,5318644.53494196,2023-05-09 00:00:00+00:00,1630,1631,500 S SALINA ST     ,NO,Shoplifting,LARCENY,43.043823,-76.152262499,4867,2023-05-01,3.2,2
-8477235.85696755,5319378.90089236,2023-01-21 00:00:00+00:00,0751,751,300 S  SALINA ST     ,YES,From Building,BURGLARY,43.0486440510001,-76.152305374,4869,2023-01-01,4.1,1
-8477231.08414438,5318644.53494196,2023-06-26 00:00:00+00:00,0930,1600,500 S SALINA ST     ,NO,Shoplifting,LARCENY,43.043823,-76.152262499,4870,2023-06-01,3.5,2
-8478805.53136241,5319749.52143829,2023-08-07 00:00:00+00:00,2300,700,400 WILKINSON ST     ,NO,Motor Vehicle,MV THEFT,43.0510770000001,-76.1664059989999,4872,2023-08-01,3.8,3
-8477605.00497812,5319213.49968862,2023-11-11 00:00:00+00:00,1730,2200,300 W JEFFERSON ST     ,NO,From Motor Vehicle,LARCENY,43.0475582390001,-76.155621487,4873,2023-11-01,3.7,2
-8475793.975567,5317279.99037123,2023-09-07 00:00:00+00:00,2343,2355,300 STADIUM PL     ,NO,Of Bicycle,LARCENY,43.0348638730001,-76.139352733,4874,2023-09-01,3.6,2
-8478805.53136241,5319749.52143829,2023-12-08 00:00:00+00:00,1700,1930,400 WILKINSON ST     ,YES,Motor Vehicle,MV THEFT,43.0510770000001,-76.1664059989999,4875,2023-12-01,4.2,3
-8477231.08414438,5318644.53494196,2023-08-17 00:00:00+00:00,1200,1400,500 S SALINA ST     ,NO,All Other,LARCENY,43.043823,-76.152262499,4876,2023-08-01,3.8,2
-8479124.2473022,5316592.63846016,2023-01-20 00:00:00+00:00,2135,2135,300 STOLP AVE    ,NO,Of Bicycle,MV THEFT,43.030350463,-76.169269073,4877,2023-01-01,4.1,3
-8473756.07948267,5314121.75867248,2023-05-12 00:00:00+00:00,1200,1230,400 WINDING RIDGE RD     ,NO,All Other,LARCENY,43.014123,-76.121046001,4878,2023-05-01,3.2,2
-8477231.08414438,5318644.53494196,2023-04-06 00:00:00+00:00,1150,1150,500 S SALINA ST     ,YES,From Building,LARCENY,43.043823,-76.152262499,4879,2023-04-01,2.9,2
-8473756.07948267,5314121.75867248,2023-12-13 00:00:00+00:00,1414,1505,400 WINDING RIDGE RD     ,NO,From Building,LARCENY,43.014123,-76.121046001,4881,2023-12-01,4.2,2
-8478142.29762863,5321945.8039726,2023-05-21 00:00:00+00:00,1800,1800,300 SUNSET AV   ,NO,All Other,LARCENY,43.065492578,-76.160448069,4883,2023-05-01,3.2,2
-8472482.69571617,5321340.05400615,2023-10-22 00:00:00+00:00,2300,1150,400 WOODBINE AVE    ,NO,All Other,LARCENY,43.061517,-76.109607,4884,2023-10-01,3.7,2
-8473063.67158202,5323372.18669726,2023-08-20 00:00:00+00:00,1200,2140,300 TAFT AV   ,NO,From Building,BURGLARY,43.0748530060001,-76.114825995,4886,2023-08-01,3.8,1
-8478055.1267863,5318832.34600972,2023-03-10 00:00:00+00:00,1630,1430,400 WYOMING ST     ,NO,Motor Vehicle,MV THEFT,43.045056,-76.159665,4887,2023-03-01,3.6,3
-8477231.08414438,5318644.53494196,2023-08-21 00:00:00+00:00,1056,1056,500 S SALINA ST     ,YES,All Other,LARCENY,43.043823,-76.152262499,4888,2023-08-01,3.8,2
-8477235.85696755,5319378.90089236,2023-01-10 00:00:00+00:00,1308,1308,300 S  SALINA ST     ,NO,Shoplifting,LARCENY,43.0486440510001,-76.152305374,4890,2023-01-01,4.1,2
-8477231.08414438,5318644.53494196,2023-10-04 00:00:00+00:00,1356,1356,500 S SALINA ST     ,YES,Shoplifting,LARCENY,43.043823,-76.152262499,4891,2023-10-01,3.7,2
-8473063.67158202,5323372.18669726,2023-04-18 00:00:00+00:00,1801,1801,300 TAFT AVE    ,NO,Motor Vehicle,MV THEFT,43.0748530060001,-76.114825995,4892,2023-04-01,2.9,3
-8477235.85696755,5319378.90089236,2023-07-24 00:00:00+00:00,1430,1435,300 S  SALINA ST     ,NO,All Other,LARCENY,43.0486440510001,-76.152305374,4893,2023-07-01,3.5,2
-8476754.85591186,5313949.13309206,2023-11-27 00:00:00+00:00,2300,700,300 W MATSON AV   ,NO,Motor Vehicle,MV THEFT,43.0129891240001,-76.1479844679999,4894,2023-11-01,3.7,3
-8474239.48426012,5317504.04075871,2023-02-19 00:00:00+00:00,0230,1100,500 EUCLID AV   ,NO,All Other,LARCENY,43.0363350000001,-76.1253885,4895,2023-02-01,4.1,2
-8474502.81418913,5319329.62062053,2023-05-14 00:00:00+00:00,0000,1242,300 S BEECH ST     ,NO,Motor Vehicle,MV THEFT,43.0483205420001,-76.127754033,4896,2023-05-01,3.2,3
-8477231.08414438,5318644.53494196,2023-06-09 00:00:00+00:00,0615,620,500 S SALINA ST     ,YES,Shoplifting,LARCENY,43.043823,-76.152262499,4897,2023-06-01,3.5,2
-8474502.81418913,5319329.62062053,2023-08-21 00:00:00+00:00,0405,1345,300 S BEECH ST     ,NO,From Motor Vehicle,LARCENY,43.0483205420001,-76.127754033,4899,2023-08-01,3.8,2
-8477231.08414438,5318644.53494196,2023-06-22 00:00:00+00:00,1341,1341,500 S SALINA ST     ,NO,All Other,LARCENY,43.043823,-76.152262499,4900,2023-06-01,3.5,2
-8474239.48426012,5317504.04075871,2023-09-13 00:00:00+00:00,2100,1445,500 EUCLID AV   ,NO,All Other,LARCENY,43.0363350000001,-76.1253885,4901,2023-09-01,3.6,2
-8474502.81418913,5319329.62062053,2023-12-11 00:00:00+00:00,1235,1235,300 S BEECH ST     ,NO,All Other,LARCENY,43.0483205420001,-76.127754033,4902,2023-12-01,4.2,2
-8477231.08414438,5318644.53494196,2023-02-08 00:00:00+00:00,0615,700,500 S SALINA ST     ,NO,Shoplifting,LARCENY,43.043823,-76.152262499,4903,2023-02-01,4.1,2
-8474239.48426012,5317504.04075871,2023-12-13 00:00:00+00:00,0600,600,500 EUCLID AV   ,NO,From Motor Vehicle,LARCENY,43.0363350000001,-76.1253885,4904,2023-12-01,4.2,2
-8477384.62199734,5319378.88703025,2023-07-16 00:00:00+00:00,2300,745,300 S CLINTON ST     ,NO,From Building,BURGLARY,43.04864396,-76.153641753,4905,2023-07-01,3.5,1
-8474239.48426012,5317504.04075871,2023-10-16 00:00:00+00:00,1045,1046,500 EUCLID AV   ,NO,All Other,LARCENY,43.0363350000001,-76.1253885,4907,2023-10-01,3.7,2
-8477384.62199734,5319378.88703025,2023-07-20 00:00:00+00:00,0414,414,300 S CLINTON ST     ,NO,From Building,LARCENY,43.04864396,-76.153641753,4908,2023-07-01,3.5,2
-8477231.08414438,5318644.53494196,2023-07-24 00:00:00+00:00,0945,945,500 S SALINA ST     ,NO,All Other,LARCENY,43.043823,-76.152262499,4909,2023-07-01,3.5,2
-8477231.08414438,5318644.53494196,2023-02-08 00:00:00+00:00,1215,1215,500 S SALINA ST     ,NO,From Building,LARCENY,43.043823,-76.152262499,4910,2023-02-01,4.1,2
-8477231.08414438,5318644.53494196,2023-04-08 00:00:00+00:00,1221,1221,500 S SALINA ST     ,NO,From Building,LARCENY,43.043823,-76.152262499,4911,2023-04-01,2.9,2
-8476754.85591186,5313949.13309206,2023-09-16 00:00:00+00:00,1903,1903,300 W MATSON AV   ,NO,Motor Vehicle,MV THEFT,43.0129891240001,-76.1479844679999,4912,2023-09-01,3.6,3
-8476912.28760928,5319373.45369499,2023-07-30 00:00:00+00:00,1646,1646,300 MONTGOMERY ST     ,NO,All Other,LARCENY,43.048608292,-76.1493987009999,4913,2023-07-01,3.5,2
-8477231.08414438,5318644.53494196,2023-05-16 00:00:00+00:00,1640,1640,500 S SALINA ST     ,YES,All Other,BURGLARY,43.043823,-76.152262499,4914,2023-05-01,3.2,1
-8481198.00996986,5319623.38734052,2023-04-24 00:00:00+00:00,0408,409,400 MILTON AVE    ,NO,From Building,BURGLARY,43.0502490000001,-76.187898,4915,2023-04-01,2.9,1
-8476087.32802872,5320102.48141832,2023-10-03 00:00:00+00:00,2133,2133,300 CATHERINE ST     ,NO,All Other,LARCENY,43.0533939260001,-76.141987963,4917,2023-10-01,3.7,2
-8472505.39442826,5323154.59108118,2023-12-06 00:00:00+00:00,1330,1330,300 COUGHLIN AV   ,NO,All Other,LARCENY,43.0734251590001,-76.109810906,4918,2023-12-01,4.2,2
-8477215.79697267,5317128.91469417,2023-09-08 00:00:00+00:00,1024,1024,300 CORTLAND AV   ,NO,All Other,LARCENY,43.033871882,-76.152125172,4919,2023-09-01,3.6,2
-8472505.39442826,5323154.59108118,2023-11-18 00:00:00+00:00,0000,700,300 COUGHLIN AVE    ,NO,Of Bicycle,LARCENY,43.0734251590001,-76.109810906,4920,2023-11-01,3.7,2
-8477395.8926505,5319260.07581403,2023-09-07 00:00:00+00:00,1200,1200,400 N  CLINTON ST     ,NO,From Building,LARCENY,43.0478640000001,-76.153742999,4921,2023-09-01,3.6,2
-8477972.16459995,5322229.47187567,2023-08-13 00:00:00+00:00,1930,2330,300 COURT ST     ,NO,All Other,LARCENY,43.0673542210001,-76.158919738,4923,2023-08-01,3.8,2
-8477972.16459995,5322229.47187567,2023-08-03 00:00:00+00:00,2230,2230,300 COURT ST     ,NO,All Other,LARCENY,43.0673542210001,-76.158919738,4925,2023-08-01,3.8,2
-8477972.16459995,5322229.47187567,2023-02-14 00:00:00+00:00,2100,1700,300 COURT ST     ,NO,Motor Vehicle,MV THEFT,43.0673542210001,-76.158919738,4926,2023-02-01,4.1,3
-8477972.16459995,5322229.47187567,2023-07-11 00:00:00+00:00,1930,2000,300 COURT ST     ,NO,From Building,LARCENY,43.0673542210001,-76.158919738,4927,2023-07-01,3.5,2
-8477972.16459995,5322229.47187567,2023-09-23 00:00:00+00:00,1800,1100,300 COURT ST     ,YES,From Building,BURGLARY,43.0673542210001,-76.158919738,4928,2023-09-01,3.6,1
-8477972.16459995,5322229.47187567,2023-10-20 00:00:00+00:00,1149,1149,300 COURT ST     ,NO,From Building,BURGLARY,43.0673542210001,-76.158919738,4929,2023-10-01,3.7,1
-8477972.16459995,5322229.47187567,2023-01-08 00:00:00+00:00,2000,2000,300 COURT ST     ,NO,From Building,BURGLARY,43.0673542210001,-76.158919738,4930,2023-01-01,4.1,1
-8477972.16459995,5322229.47187567,2023-01-23 00:00:00+00:00,1218,1218,300 COURT ST     ,NO,All Other,LARCENY,43.0673542210001,-76.158919738,4931,2023-01-01,4.1,2
-8478397.86925706,5315206.418041,2023-06-29 00:00:00+00:00,0430,917,300 CRADDOCK ST     ,NO,All Other,LARCENY,43.0212470110001,-76.162743908,4934,2023-06-01,3.5,2
-8477291.19678073,5319070.88521648,2023-03-16 00:00:00+00:00,2000,1000,400 N SALINA ST     ,NO,From Building,BURGLARY,43.0466220000001,-76.1528025,4935,2023-03-01,3.6,1
-8478896.14765431,5317539.03288263,2023-01-29 00:00:00+00:00,1830,1840,300 DELAWARE ST     ,NO,Motor Vehicle,MV THEFT,43.0365647570001,-76.167220019,4937,2023-01-01,4.1,3
-8472938.54903097,5323098.18182017,2023-12-06 00:00:00+00:00,1205,1228,400 NORTH AV   ,NO,All Other,LARCENY,43.0730550000001,-76.113702,4938,2023-12-01,4.2,2
-8475163.99530283,5321633.20941973,2023-01-29 00:00:00+00:00,1030,930,300 DEWITT ST     ,NO,From Motor Vehicle,LARCENY,43.063441031,-76.133693524,4939,2023-01-01,4.1,2
-8475955.9339602,5321061.8561097,2023-05-18 00:00:00+00:00,1200,800,300 DOUGLAS ST   ,NO,From Building,BURGLARY,43.059691082,-76.14080763,4940,2023-05-01,3.2,1
-8475955.9339602,5321061.8561097,2023-01-21 00:00:00+00:00,0131,131,300 DOUGLAS ST     ,NO,From Building,BURGLARY,43.059691082,-76.14080763,4941,2023-01-01,4.1,1
-8475955.9339602,5321061.8561097,2023-01-21 00:00:00+00:00,0235,624,300 DOUGLAS ST     ,NO,From Motor Vehicle,LARCENY,43.059691082,-76.14080763,4943,2023-01-01,4.1,2
-8475955.9339602,5321061.8561097,2023-02-11 00:00:00+00:00,0022,22,300 DOUGLAS ST     ,NO,All Other,LARCENY,43.059691082,-76.14080763,4944,2023-02-01,4.1,2
-8474431.50637423,5322243.25441634,2023-09-20 00:00:00+00:00,1135,1139,300 DURSTON AV   ,NO,All Other,LARCENY,43.067444671,-76.1271134639999,4945,2023-09-01,3.6,2
-8477028.20459504,5320207.45736744,2023-03-04 00:00:00+00:00,1905,1905,400 PEARL ST     ,NO,Motor Vehicle,MV THEFT,43.054083,-76.1504400009999,4946,2023-03-01,3.6,3
-8475885.40894396,5312805.05741224,2023-12-20 00:00:00+00:00,1320,1221,300 E  GLEN AVE    ,NO,Of MV Parts/Accessories,LARCENY,43.005473834,-76.140174093,4947,2023-12-01,4.2,2
-8477314.26284714,5321186.31385955,2023-04-09 00:00:00+00:00,0319,345,300 E  DIVISION ST     ,NO,From Building,BURGLARY,43.0605079520001,-76.153009706,4948,2023-04-01,2.9,1
-8477028.20459504,5320207.45736744,2023-11-01 00:00:00+00:00,0835,847,400 PEARL ST     ,NO,Motor Vehicle,MV THEFT,43.054083,-76.1504400009999,4949,2023-11-01,3.7,3
-8476877.83957022,5319648.27462092,2023-02-26 00:00:00+00:00,1641,1641,300 E  WATER ST     ,NO,From Motor Vehicle,MV THEFT,43.050412372,-76.149089249,4950,2023-02-01,4.1,3
-8476944.97145706,5320019.91755104,2023-10-12 00:00:00+00:00,0745,745,300 E  WILLOW ST     ,NO,From Motor Vehicle,LARCENY,43.052851962,-76.149692305,4951,2023-10-01,3.7,2
-8476944.97145706,5320019.91755104,2023-01-29 00:00:00+00:00,1056,1056,300 E  WILLOW ST     ,NO,From Motor Vehicle,LARCENY,43.052851962,-76.149692305,4952,2023-01-01,4.1,2
-8476944.97145706,5320019.91755104,2023-01-29 00:00:00+00:00,0000,926,300 E  WILLOW ST     ,NO,From Motor Vehicle,LARCENY,43.052851962,-76.149692305,4953,2023-01-01,4.1,2
-8476944.97145706,5320019.91755104,2023-01-30 00:00:00+00:00,2000,900,300 E  WILLOW ST     ,NO,From Motor Vehicle,LARCENY,43.052851962,-76.149692305,4954,2023-01-01,4.1,2
-8476944.97145706,5320019.91755104,2023-01-29 00:00:00+00:00,1815,1815,300 E  WILLOW ST     ,NO,Motor Vehicle,MV THEFT,43.052851962,-76.149692305,4955,2023-01-01,4.1,3
-8479662.13484407,5321261.89219991,2023-05-20 00:00:00+00:00,0200,310,400 PULASKI ST ,NO,All Other,BURGLARY,43.061004,-76.174100999,4956,2023-05-01,3.2,1
-8476708.10528795,5320961.592396,2023-07-10 00:00:00+00:00,0700,700,500 BUTTERNUT ST     ,NO,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4957,2023-07-01,3.5,1
-8476708.10528795,5320961.592396,2023-10-02 00:00:00+00:00,1505,1505,500 BUTTERNUT ST     ,YES,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4958,2023-10-01,3.7,1
-8476708.10528795,5320961.592396,2023-04-27 00:00:00+00:00,1347,1355,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4959,2023-04-01,2.9,2
-8476708.10528795,5320961.592396,2023-08-25 00:00:00+00:00,0335,335,500 BUTTERNUT ST     ,YES,From Building,BURGLARY,43.0590330000001,-76.1475645,4960,2023-08-01,3.8,1
-8476708.10528795,5320961.592396,2023-08-16 00:00:00+00:00,0400,400,500 BUTTERNUT ST     ,YES,From Building,BURGLARY,43.0590330000001,-76.1475645,4961,2023-08-01,3.8,1
-8476708.10528795,5320961.592396,2023-02-11 00:00:00+00:00,0946,946,500 BUTTERNUT ST     ,YES,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4962,2023-02-01,4.1,2
-8476708.10528795,5320961.592396,2023-09-13 00:00:00+00:00,1200,1205,500 BUTTERNUT ST   ,YES,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4963,2023-09-01,3.6,2
-8476708.10528795,5320961.592396,2023-09-28 00:00:00+00:00,2327,2327,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4964,2023-09-01,3.6,2
-8476708.10528795,5320961.592396,2023-02-18 00:00:00+00:00,1454,1454,500 BUTTERNUT ST     ,NO,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4966,2023-02-01,4.1,1
-8476708.10528795,5320961.592396,2023-10-26 00:00:00+00:00,2021,2021,500 BUTTERNUT ST     ,YES,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4967,2023-10-01,3.7,1
-8476708.10528795,5320961.592396,2023-09-17 00:00:00+00:00,2022,2022,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4968,2023-09-01,3.6,2
-8476708.10528795,5320961.592396,2023-08-06 00:00:00+00:00,1551,1551,500 BUTTERNUT ST     ,YES,From Building,LARCENY,43.0590330000001,-76.1475645,4969,2023-08-01,3.8,2
-8476708.10528795,5320961.592396,2023-06-04 00:00:00+00:00,1130,1130,500 BUTTERNUT ST     ,NO,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4970,2023-06-01,3.5,1
-8476708.10528795,5320961.592396,2023-10-29 00:00:00+00:00,1028,1029,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4971,2023-10-01,3.7,2
-8476708.10528795,5320961.592396,2023-10-26 00:00:00+00:00,1419,1419,500 BUTTERNUT ST     ,YES,From Building,LARCENY,43.0590330000001,-76.1475645,4972,2023-10-01,3.7,2
-8476708.10528795,5320961.592396,2023-10-26 00:00:00+00:00,1717,1717,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4973,2023-10-01,3.7,2
-8476708.10528795,5320961.592396,2023-06-13 00:00:00+00:00,2052,2052,500 BUTTERNUT ST     ,YES,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4974,2023-06-01,3.5,2
-8476708.10528795,5320961.592396,2023-12-22 00:00:00+00:00,0735,738,500 BUTTERNUT ST     ,NO,All Other,LARCENY,43.0590330000001,-76.1475645,4975,2023-12-01,4.2,2
-8476708.10528795,5320961.592396,2023-04-04 00:00:00+00:00,1047,1602,500 BUTTERNUT ST     ,NO,All Other,LARCENY,43.0590330000001,-76.1475645,4976,2023-04-01,2.9,2
-8476708.10528795,5320961.592396,2023-09-13 00:00:00+00:00,1412,1412,500 BUTTERNUT ST     ,YES,From Building,LARCENY,43.0590330000001,-76.1475645,4977,2023-09-01,3.6,2
-8477235.85696755,5319378.90089236,2023-08-08 00:00:00+00:00,0849,849,300 S SALINA ST     ,YES,All Other,LARCENY,43.0486440510001,-76.152305374,4978,2023-08-01,3.8,2
-8476708.10528795,5320961.592396,2023-09-16 00:00:00+00:00,2104,2104,500 BUTTERNUT ST     ,NO,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4979,2023-09-01,3.6,1
-8476708.10528795,5320961.592396,2023-04-13 00:00:00+00:00,0624,624,500 BUTTERNUT ST     ,YES,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4980,2023-04-01,2.9,1
-8476708.10528795,5320961.592396,2023-10-30 00:00:00+00:00,1827,1827,500 BUTTERNUT ST     ,YES,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4981,2023-10-01,3.7,2
-8476708.10528795,5320961.592396,2023-11-14 00:00:00+00:00,1103,1109,500 BUTTERNUT ST     ,NO,All Other,LARCENY,43.0590330000001,-76.1475645,4982,2023-11-01,3.7,2
-8476708.10528795,5320961.592396,2023-11-15 00:00:00+00:00,0937,937,500 BUTTERNUT ST     ,YES,From Building,LARCENY,43.0590330000001,-76.1475645,4983,2023-11-01,3.7,2
-8476708.10528795,5320961.592396,2023-11-29 00:00:00+00:00,2112,2112,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4984,2023-11-01,3.7,2
-8476708.10528795,5320961.592396,2023-01-25 00:00:00+00:00,0804,807,500 BUTTERNUT ST     ,YES,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4985,2023-01-01,4.1,2
-8476708.10528795,5320961.592396,2023-06-29 00:00:00+00:00,0810,850,500 BUTTERNUT ST     ,NO,All Other,LARCENY,43.0590330000001,-76.1475645,4986,2023-06-01,3.5,2
-8476708.10528795,5320961.592396,2023-11-18 00:00:00+00:00,1248,1248,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4987,2023-11-01,3.7,2
-8476708.10528795,5320961.592396,2023-12-20 00:00:00+00:00,1223,1225,500 BUTTERNUT ST     ,NO,From Building,LARCENY,43.0590330000001,-76.1475645,4988,2023-12-01,4.2,2
-8476708.10528795,5320961.592396,2023-11-26 00:00:00+00:00,2004,2004,500 BUTTERNUT ST     ,YES,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4989,2023-11-01,3.7,1
-8476708.10528795,5320961.592396,2023-10-24 00:00:00+00:00,1728,1728,500 BUTTERNUT ST     ,NO,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4990,2023-10-01,3.7,1
-8477235.85696755,5319378.90089236,2023-08-13 00:00:00+00:00,0630,630,300 S SALINA ST     ,NO,From Building,BURGLARY,43.0486440510001,-76.152305374,4991,2023-08-01,3.8,1
-8476708.10528795,5320961.592396,2023-09-13 00:00:00+00:00,1117,1117,500 BUTTERNUT ST     ,YES,All Other,LARCENY,43.0590330000001,-76.1475645,4992,2023-09-01,3.6,2
-8476708.10528795,5320961.592396,2023-10-26 00:00:00+00:00,1717,1717,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4993,2023-10-01,3.7,2
-8476708.10528795,5320961.592396,2023-01-08 00:00:00+00:00,1246,1246,500 BUTTERNUT ST     ,YES,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4994,2023-01-01,4.1,1
-8476708.10528795,5320961.592396,2023-11-08 00:00:00+00:00,1612,1612,500 BUTTERNUT ST     ,NO,From Building,LARCENY,43.0590330000001,-76.1475645,4995,2023-11-01,3.7,2
-8476708.10528795,5320961.592396,2023-06-08 00:00:00+00:00,0849,849,500 BUTTERNUT ST     ,NO,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,4996,2023-06-01,3.5,1
-8476708.10528795,5320961.592396,2023-07-30 00:00:00+00:00,1355,1355,500 BUTTERNUT ST     ,NO,Shoplifting,LARCENY,43.0590330000001,-76.1475645,4997,2023-07-01,3.5,2
-8476708.10528795,5320961.592396,2023-03-19 00:00:00+00:00,2227,2227,500 BUTTERNUT ST     ,NO,From Building,BURGLARY,43.0590330000001,-76.1475645,4998,2023-03-01,3.6,1
-8476708.10528795,5320961.592396,2023-11-28 00:00:00+00:00,1136,1136,500 BUTTERNUT ST     ,NO,All Other,LARCENY,43.0590330000001,-76.1475645,4999,2023-11-01,3.7,2
-8476708.10528795,5320961.592396,2023-09-27 00:00:00+00:00,0737,737,500 BUTTERNUT ST     ,YES,Shoplifting,BURGLARY,43.0590330000001,-76.1475645,5000,2023-09-01,3.6,1
-8476388.50702988,5321375.70697708,2023-05-24 00:00:00+00:00,2218,2330,800 BUTTERNUT ST     ,NO,Motor Vehicle,MV THEFT,43.0617510000001,-76.1446935,5001,2023-05-01,3.2,3
-8475207.29591308,5315886.7515823,2023-10-15 00:00:00+00:00,1400,855,800 E COLVIN ST     ,YES,Motor Vehicle,MV THEFT,43.025715,-76.1340825,5003,2023-10-01,3.7,3
-8475795.39689426,5319106.52952894,2023-07-18 00:00:00+00:00,0943,943,800 E GENESEE ST     ,YES,From Motor Vehicle,LARCENY,43.046856,-76.139365501,5005,2023-07-01,3.5,2
-8475795.39689426,5319106.52952894,2023-04-16 00:00:00+00:00,1006,1012,800 E GENESEE ST     ,NO,All Other,LARCENY,43.046856,-76.139365501,5008,2023-04-01,2.9,2
-8477673.9304446,5323232.08295589,2023-08-29 00:00:00+00:00,1030,1325,400 SECOND NORTH ST     ,NO,All Other,LARCENY,43.073933659,-76.156240655,5009,2023-08-01,3.8,2
-8475795.39689426,5319106.52952894,2023-11-25 00:00:00+00:00,1257,1257,800 E GENESEE ST     ,NO,From Building,LARCENY,43.046856,-76.139365501,5010,2023-11-01,3.7,2
-8475509.36135134,5318451.24428097,2023-05-05 00:00:00+00:00,0200,1918,700 S CROUSE AV   ,NO,All Other,LARCENY,43.0425540000001,-76.1367959999999,5012,2023-05-01,3.2,2
-8477029.20635915,5322659.30456998,2023-09-09 00:00:00+00:00,2200,2300,800 FIRST NORTH ST     ,NO,Motor Vehicle,MV THEFT,43.0701750000001,-76.150449,5014,2023-09-01,3.6,3
-8475509.36135134,5318451.24428097,2023-02-11 00:00:00+00:00,0001,120,700 S CROUSE AV   ,NO,From Motor Vehicle,LARCENY,43.0425540000001,-76.1367959999999,5016,2023-02-01,4.1,2
-8477029.20635915,5322659.30456998,2023-05-25 00:00:00+00:00,0028,28,800 FIRST NORTH ST     ,NO,From Building,LARCENY,43.0701750000001,-76.150449,5017,2023-05-01,3.2,2
-8476477.21630758,5319703.52708209,2023-06-03 00:00:00+00:00,0135,135,500 ERIE BLVD E ,NO,Of Bicycle,MV THEFT,43.0507750740001,-76.145490389,5019,2023-06-01,3.5,3
-8476159.734567,5313311.87868851,2023-01-24 00:00:00+00:00,1420,1420,4100 S  SALINA ST     ,NO,Shoplifting,LARCENY,43.0088031930001,-76.142638402,5020,2023-01-01,4.1,2
-8475509.36135134,5318451.24428097,2023-05-05 00:00:00+00:00,2359,200,700 S CROUSE AV   ,NO,From Building,LARCENY,43.0425540000001,-76.1367959999999,5022,2023-05-01,3.2,2
-8475495.16833891,5318871.72451361,2023-09-06 00:00:00+00:00,1429,1429,500 S CROUSE AV   ,NO,All Other,LARCENY,43.0453145210001,-76.136668502,5023,2023-09-01,3.6,2
-8476159.734567,5313311.87868851,2023-07-13 00:00:00+00:00,1107,1107,4100 S SALINA ST     ,NO,From Building,LARCENY,43.0088031930001,-76.142638402,5024,2023-07-01,3.5,2
-8478159.28019619,5319601.60805403,2023-12-11 00:00:00+00:00,0319,319,500 ERIE BLVD W ,NO,All Other,LARCENY,43.0501060300001,-76.160600626,5025,2023-12-01,4.2,2
